SYSDATETIME,WTG001_POWER,WTG002_POWER,WTG003_POWER,WTG004_POWER,WTG005_POWER,WTG006_POWER,WTG007_POWER,WTG008_POWER,WTG009_POWER,WTG010_POWER,WTG011_POWER,WTG012_POWER,WTG013_POWER,WTG014_POWER,WTG015_POWER,WTG016_POWER,WTG017_POWER,WTG018_POWER,WTG019_POWER,WTG020_POWER,POWER_TOTAL
2026-04-14 13:00:00,2.9,32.7,3.5,6.0,3.4,9.0,37.1,38.5,5.4,5.3,7.8,0.0,8.4,8.3,0.0,0.0,2.6,0.0,8.7,0.0,179.6
2026-04-14 14:00:00,27.5,33.2,59.8,138.6,39.5,58.0,36.9,42.7,121.6,73.3,22.6,98.7,11.5,25.3,27.9,68.6,8.3,16.2,48.3,62.6,1021.1
2026-04-14 15:00:00,46.2,60.0,121.3,182.9,36.1,74.4,71.8,76.9,148.6,92.1,108.4,119.0,45.3,60.4,98.4,113.6,77.5,92.8,113.0,142.9,1881.6
2026-04-14 16:00:00,46.8,45.7,57.8,55.4,45.2,89.5,71.8,76.1,57.0,73.7,66.3,71.9,59.0,48.1,107.8,113.8,66.8,93.8,73.4,100.0,1419.9
2026-04-14 17:00:00,6.3,40.4,25.9,0.0,0.0,43.4,55.1,58.0,5.2,13.7,24.0,33.1,7.7,3.9,40.2,46.1,8.7,42.0,32.1,47.5,533.3
2026-04-14 18:00:00,4.4,43.8,0.0,0.0,0.0,14.5,41.7,45.3,0.0,0.0,15.7,9.5,4.6,0.0,25.6,25.3,0.0,27.5,20.3,24.0,302.2
2026-04-14 19:00:00,3.6,47.8,0.0,3.4,0.0,14.9,40.8,42.7,0.0,6.5,11.7,7.0,2.5,2.0,17.4,0.3,0.0,0.0,7.5,15.8,223.9
2026-04-14 20:00:00,3.5,47.0,1.5,6.3,8.0,15.9,42.0,46.6,0.0,7.8,3.7,8.5,3.3,3.4,5.3,0.0,0.0,1.2,15.8,0.0,219.8
2026-04-14 21:00:00,6.4,31.9,4.4,6.0,0.0,13.3,38.8,38.7,0.5,3.0,3.2,5.5,9.8,0.5,0.0,0.0,0.0,2.5,25.1,0.0,189.6
2026-04-14 22:00:00,7.1,32.2,4.6,6.4,0.0,22.5,36.7,31.3,0.0,0.0,6.9,5.2,8.3,0.0,0.0,0.0,0.0,0.0,22.3,0.0,183.5
2026-04-14 23:00:00,6.7,32.1,6.1,8.8,0.0,24.8,36.2,34.8,3.4,8.0,10.7,7.3,8.4,8.1,0.0,0.0,5.0,1.6,18.9,0.0,220.9
2026-04-15 00:00:00,9.4,32.6,6.4,7.8,0.9,24.2,38.3,35.0,2.2,7.3,13.7,6.8,9.1,8.7,0.0,0.0,0.0,0.0,19.8,0.0,222.2
2026-04-15 01:00:00,8.2,31.4,3.8,5.5,0.2,10.4,36.3,34.6,2.4,0.0,14.9,2.4,5.6,2.9,0.0,0.0,0.0,0.0,6.3,0.0,164.9
2026-04-15 02:00:00,6.6,28.4,0.0,0.0,1.7,13.0,37.5,35.3,0.0,0.0,19.1,2.3,3.6,0.0,0.0,0.0,0.0,0.0,6.8,0.0,154.3
2026-04-15 03:00:00,3.2,29.8,0.0,4.2,1.5,13.0,38.6,34.7,0.0,11.1,18.2,0.0,5.2,2.3,0.0,0.0,0.0,0.0,11.0,0.0,172.8
2026-04-15 04:00:00,2.2,32.2,0.0,3.4,0.0,13.4,40.0,34.0,0.0,14.0,19.4,0.9,6.0,0.1,0.0,0.0,0.0,0.0,8.4,0.0,174.0
2026-04-15 05:00:00,4.2,32.4,6.5,8.0,5.0,14.9,38.0,34.2,0.0,13.9,18.1,3.3,5.3,3.1,0.0,0.0,0.0,0.0,8.2,0.0,195.1
2026-04-15 06:00:00,5.6,30.7,6.7,9.2,8.2,16.0,37.7,36.3,2.9,12.7,15.9,2.8,13.8,6.1,4.5,0.0,5.9,2.5,16.1,0.0,233.6
2026-04-15 07:00:00,7.4,33.5,12.4,11.9,27.8,17.3,35.8,35.4,2.0,16.3,9.7,0.0,14.1,9.5,6.8,0.0,3.3,1.6,15.5,1.9,262.2
2026-04-15 08:00:00,7.4,33.0,13.8,15.7,26.7,17.0,38.9,35.0,5.9,21.3,17.8,7.4,13.9,13.3,10.8,0.0,4.0,14.6,18.2,7.7,322.4
2026-04-15 09:00:00,6.6,32.8,14.8,14.5,13.0,17.1,36.6,35.7,3.6,18.3,17.4,8.3,11.7,10.3,10.2,0.0,3.6,15.8,19.8,5.8,295.9
2026-04-15 10:00:00,10.2,32.7,8.5,13.1,29.5,14.9,39.7,43.3,4.0,20.4,14.8,7.2,9.9,10.7,5.4,0.0,5.9,5.1,18.2,1.2,294.7
2026-04-15 11:00:00,15.5,32.5,6.7,10.1,23.6,12.6,45.0,43.4,2.6,19.3,16.5,6.4,9.3,10.3,10.6,22.1,4.2,36.6,27.7,31.4,386.4
2026-04-15 12:00:00,188.6,108.4,122.6,124.9,191.2,160.1,113.5,106.0,146.1,177.0,155.9,163.1,140.7,166.1,207.5,144.1,157.1,226.8,224.9,232.9,3257.5
2026-04-15 13:00:00,185.3,114.4,152.0,171.9,222.5,180.4,116.5,123.5,178.5,210.1,173.9,184.6,182.3,200.7,215.3,195.9,178.8,231.8,239.4,268.6,3726.4
2026-04-15 14:00:00,196.2,111.9,162.6,170.3,225.8,196.4,134.6,128.4,198.0,244.3,181.3,202.9,189.2,243.1,239.1,230.0,207.6,241.6,268.1,293.5,4064.9
2026-04-15 15:00:00,269.6,160.0,250.4,226.8,298.0,259.8,170.6,178.0,265.2,305.8,261.2,263.1,282.8,413.8,314.3,297.7,292.8,349.6,360.3,376.4,5596.2
2026-04-15 16:00:00,362.8,201.1,338.3,306.8,352.1,346.4,214.5,215.9,347.2,357.6,331.6,373.9,331.3,452.7,384.4,435.1,390.0,457.0,443.6,481.5,7123.8
2026-04-15 17:00:00,605.5,297.1,509.1,413.4,469.7,545.1,304.3,281.7,448.1,453.6,524.4,477.8,427.9,506.7,448.7,552.6,520.7,693.8,565.9,653.7,9699.8
2026-04-15 18:00:00,724.4,342.0,556.9,490.6,566.0,639.3,341.0,322.9,525.3,521.2,650.7,523.8,508.8,569.4,546.3,660.8,600.5,730.7,662.9,752.4,11235.9
2026-04-15 19:00:00,759.0,325.1,570.0,475.4,539.3,655.8,343.5,287.9,475.1,480.9,735.5,501.8,506.9,535.0,529.7,660.2,590.1,644.9,675.1,683.0,10974.2
2026-04-15 20:00:00,631.1,272.4,505.3,420.4,465.5,565.9,270.8,229.0,397.5,388.6,629.9,439.5,436.4,454.8,424.5,574.4,459.6,461.3,491.8,510.7,9029.4
2026-04-15 21:00:00,352.4,183.7,275.0,262.3,293.1,301.3,205.3,195.8,243.1,260.5,377.6,252.7,231.7,280.4,257.4,361.9,284.7,296.8,315.8,300.6,5532.1
2026-04-15 22:00:00,267.9,165.9,219.7,227.0,250.9,252.4,183.2,178.9,207.7,212.8,265.2,220.4,194.6,216.4,216.7,291.3,235.5,224.2,242.4,264.4,4537.5
2026-04-15 23:00:00,254.7,153.1,228.2,219.0,256.4,236.2,168.6,171.3,191.7,210.5,297.3,213.9,203.4,230.1,216.7,280.5,247.2,226.7,235.8,234.3,4475.6
2026-04-16 00:00:00,173.0,92.5,154.7,152.0,163.5,164.9,114.2,113.3,99.5,121.7,201.1,131.4,137.1,148.4,156.0,203.1,158.8,150.0,156.4,180.2,2971.8
2026-04-16 01:00:00,47.0,39.7,53.0,35.5,71.8,54.9,70.5,72.3,33.4,61.6,78.6,35.2,38.2,54.9,54.5,110.4,66.5,77.5,62.3,64.3,1182.1
2026-04-16 02:00:00,103.1,91.1,156.5,161.0,135.3,115.2,110.9,104.0,121.8,143.9,149.6,120.0,124.5,120.3,105.2,160.2,126.1,54.5,122.8,160.8,2486.8
2026-04-16 03:00:00,283.7,166.9,323.2,309.8,333.1,264.5,174.1,178.7,256.2,344.1,281.2,259.3,248.0,227.9,250.9,294.7,230.4,266.2,294.5,324.6,5312.0
2026-04-16 04:00:00,234.8,157.8,225.4,279.8,291.1,215.0,157.7,168.8,239.1,289.5,257.6,215.4,229.3,215.4,210.8,260.2,197.7,225.9,220.6,256.6,4548.5
2026-04-16 05:00:00,48.4,55.1,73.9,60.3,47.0,68.7,66.6,74.1,45.6,57.9,70.0,35.2,53.0,52.4,38.4,51.1,38.4,34.3,59.4,89.5,1119.3
2026-04-16 06:00:00,10.3,34.0,3.4,6.5,14.0,26.9,41.4,45.1,5.0,27.5,9.0,12.0,12.0,7.6,0.0,0.0,6.1,8.9,23.8,9.0,302.5
2026-04-16 07:00:00,12.1,33.4,7.2,6.1,8.1,25.0,39.0,37.8,4.1,15.2,11.6,10.4,9.7,9.7,0.0,0.0,20.5,13.7,24.4,8.3,296.3
2026-04-16 08:00:00,4.9,31.0,0.0,9.6,10.5,11.0,37.5,37.3,5.7,10.5,9.2,7.8,9.6,9.9,0.0,0.0,1.9,9.0,21.6,3.2,230.2
2026-04-16 09:00:00,1.8,30.9,1.8,0.0,9.8,12.8,36.2,36.1,3.8,14.3,9.7,7.7,4.2,12.1,3.9,0.0,0.8,5.6,16.5,0.5,208.5
2026-04-16 10:00:00,4.8,32.8,7.3,15.5,24.5,11.0,38.9,40.9,5.4,19.2,12.5,3.5,8.5,8.7,5.5,0.0,3.3,7.0,16.8,8.1,274.2
2026-04-16 11:00:00,5.8,32.2,6.6,15.8,23.9,10.0,35.7,34.3,3.5,15.2,5.3,3.5,9.0,7.7,0.0,0.0,2.0,0.9,14.6,0.1,226.1
2026-04-16 12:00:00,31.0,43.7,6.7,7.9,10.6,16.4,44.6,46.1,6.1,16.1,32.7,0.0,7.1,2.2,5.6,39.0,0.0,10.8,20.9,6.6,354.1
2026-04-16 13:00:00,127.4,99.0,94.8,104.1,122.3,141.6,105.4,104.8,120.2,137.6,134.3,138.1,100.8,125.8,123.9,160.8,148.2,162.5,180.4,156.7,2588.7
2026-04-16 14:00:00,328.1,197.9,304.6,288.3,327.0,324.0,211.6,210.6,323.8,359.2,344.3,326.7,332.4,343.7,354.7,378.2,369.7,401.1,416.5,443.4,6585.8
2026-04-16 15:00:00,443.7,267.0,440.3,388.8,413.9,456.1,297.5,281.1,467.4,467.0,475.7,447.3,412.0,464.6,428.6,536.4,536.8,505.8,537.0,592.7,8859.7
2026-04-16 16:00:00,348.9,216.2,301.9,285.4,331.3,337.3,221.2,224.1,312.4,316.7,319.6,318.4,305.5,349.3,324.1,361.7,331.9,397.3,400.9,388.6,6392.7
2026-04-16 17:00:00,140.5,94.9,120.1,109.6,140.6,142.3,108.9,104.7,123.2,148.4,164.8,138.2,128.9,149.4,158.5,181.9,143.7,196.1,188.6,201.3,2884.6
2026-04-16 18:00:00,30.1,40.5,2.5,0.0,17.6,24.0,57.4,53.8,2.6,24.5,30.2,19.2,8.5,10.9,28.2,73.8,15.9,45.5,46.7,49.8,581.7
2026-04-16 19:00:00,20.5,61.5,0.4,0.8,26.2,12.4,54.0,57.8,5.2,19.7,14.5,7.3,7.8,15.6,15.5,31.9,0.9,2.7,21.3,19.2,395.2
2026-04-16 20:00:00,11.4,53.7,0.0,0.0,38.1,12.0,56.4,52.7,1.6,13.0,16.6,12.9,6.9,38.9,0.3,3.8,1.4,2.7,17.5,0.0,339.9
2026-04-16 21:00:00,4.6,32.3,2.2,5.8,7.9,11.7,34.0,34.2,0.0,12.2,9.7,5.2,6.9,7.8,0.0,0.0,1.1,2.2,16.6,0.0,194.4
2026-04-16 22:00:00,7.7,37.7,6.2,5.3,4.5,11.8,36.0,39.1,2.2,10.7,9.8,4.9,7.6,7.3,0.0,0.0,2.7,0.0,17.0,0.0,210.5
2026-04-16 23:00:00,7.4,30.6,2.5,2.0,0.0,9.0,37.2,42.3,0.0,5.6,6.3,0.0,10.6,6.0,0.0,0.0,0.0,0.7,7.1,0.0,167.3
2026-04-17 00:00:00,2.0,49.2,0.0,1.5,2.7,24.0,43.0,64.5,10.1,5.7,17.4,11.8,6.3,11.0,6.3,21.0,0.0,4.1,17.4,21.3,319.3
2026-04-17 01:00:00,2.0,53.6,0.0,0.0,3.6,25.0,41.4,52.5,10.2,24.1,18.1,4.8,11.3,21.1,44.0,9.1,0.0,11.5,17.7,51.8,401.8
2026-04-17 02:00:00,1.1,30.9,0.0,0.0,0.0,11.7,36.9,38.9,0.0,0.0,7.4,0.0,1.7,0.0,8.1,0.0,0.0,0.0,8.0,20.2,164.9
2026-04-17 03:00:00,3.5,37.8,11.5,0.9,18.2,37.0,44.2,43.0,45.8,16.6,35.5,32.1,17.2,36.4,24.0,37.2,14.0,39.3,57.2,63.0,614.4
2026-04-17 04:00:00,2.4,31.4,0.7,5.9,19.7,10.4,38.3,33.5,1.4,7.9,8.6,0.0,13.3,0.0,0.0,0.0,0.0,0.6,13.3,0.0,187.4
2026-04-17 05:00:00,24.7,37.1,2.0,7.4,22.1,45.1,47.4,53.7,2.0,8.6,56.5,19.1,13.9,3.9,3.5,75.9,11.8,15.6,32.1,38.1,520.5
2026-04-17 06:00:00,68.8,75.0,67.6,76.0,87.7,90.5,83.1,96.3,50.8,73.1,100.8,69.8,55.9,40.0,65.2,157.1,74.8,83.9,81.4,83.6,1581.4
2026-04-17 07:00:00,110.1,80.8,112.5,117.4,117.6,118.9,91.6,90.7,78.0,87.1,137.3,88.1,96.9,87.5,101.0,181.4,108.2,105.0,103.1,117.6,2130.8
2026-04-17 08:00:00,325.6,166.4,337.8,320.1,280.3,308.4,183.4,179.7,286.9,316.2,355.8,295.4,283.9,299.8,271.1,393.4,314.4,273.4,313.1,306.3,5811.4
2026-04-17 09:00:00,160.3,94.1,175.5,167.2,179.7,165.4,94.6,94.5,136.9,165.6,183.4,146.3,111.8,142.6,129.3,208.1,150.8,144.2,121.5,147.6,2919.4
2026-04-17 10:00:00,33.7,53.2,45.3,48.1,47.5,37.9,64.2,65.3,23.9,52.4,49.6,24.2,24.1,47.8,49.4,73.4,35.1,34.9,33.2,56.2,899.4
2026-04-17 11:00:00,9.9,46.3,3.4,8.6,16.0,17.0,44.8,46.3,3.5,20.1,12.5,6.6,9.7,9.8,0.7,1.6,13.4,15.6,19.1,6.9,311.8
2026-04-17 12:00:00,11.0,45.6,0.0,7.8,12.8,24.1,54.1,57.4,4.1,23.2,17.3,6.9,7.1,10.0,0.3,0.0,16.5,14.0,18.4,5.4,336.0
2026-04-17 13:00:00,10.6,36.7,0.0,7.6,13.4,14.0,40.0,46.4,5.2,18.9,5.3,5.9,7.4,9.2,0.0,0.0,12.9,10.0,16.3,4.8,264.6
2026-04-17 14:00:00,47.3,65.8,58.5,52.0,56.5,30.3,60.0,69.2,49.3,54.1,48.9,39.5,33.8,42.9,62.1,49.2,30.4,48.9,39.2,41.3,979.2
2026-04-17 15:00:00,7.4,46.6,0.0,0.0,15.9,9.0,44.3,50.4,1.3,17.2,10.3,1.9,10.1,7.1,0.0,14.7,9.8,15.4,17.9,6.0,285.3
2026-04-17 16:00:00,46.0,56.7,0.0,1.8,16.8,33.5,59.4,64.8,12.5,17.7,59.7,9.4,11.9,7.1,15.8,116.8,9.8,23.9,28.8,44.1,636.5
2026-04-17 17:00:00,98.4,82.2,43.4,67.2,101.5,97.9,91.3,100.6,52.9,61.7,140.6,72.8,51.9,43.1,112.6,177.0,71.8,75.0,94.5,142.7,1779.1
2026-04-17 18:00:00,217.5,141.6,122.8,164.3,157.7,212.3,150.8,137.1,125.6,124.9,252.5,165.1,136.7,128.7,144.2,330.1,166.8,146.3,183.7,176.2,3384.9
2026-04-17 19:00:00,256.1,157.4,189.8,232.0,244.8,245.3,169.1,158.0,206.9,194.1,275.8,218.2,220.7,177.7,204.7,361.1,229.7,181.7,226.2,243.6,4392.9
2026-04-17 20:00:00,292.0,189.9,261.8,251.0,260.9,296.0,187.5,176.7,219.1,225.0,339.0,224.6,230.9,229.4,212.2,410.7,228.9,201.6,227.1,239.1,4903.4
2026-04-17 21:00:00,325.4,196.5,324.6,320.9,346.9,331.5,219.0,202.2,297.8,311.0,394.8,291.2,286.4,326.7,282.7,555.2,320.4,249.6,308.6,324.7,6216.1
2026-04-17 22:00:00,446.2,237.6,416.7,442.1,453.1,440.7,275.3,235.7,395.3,388.5,539.1,406.1,402.9,394.1,335.6,699.6,424.9,338.5,387.7,416.3,8076.0
2026-04-17 23:00:00,657.6,395.6,664.1,648.4,657.6,697.4,394.2,373.4,617.3,581.4,804.8,601.8,606.5,586.9,532.1,1031.5,643.5,506.4,640.9,706.8,12348.2
2026-04-18 00:00:00,891.3,453.8,860.5,813.1,797.6,927.0,492.1,457.2,761.9,755.9,1203.6,773.1,751.9,801.6,724.5,1398.2,869.5,781.3,847.5,982.8,16344.4
2026-04-18 01:00:00,1131.8,558.0,970.5,1023.4,1002.9,1126.0,624.3,565.1,904.3,922.6,1369.4,969.6,1024.2,1027.7,957.5,1556.2,1193.4,938.4,1045.1,1144.5,20054.9
2026-04-18 02:00:00,1298.3,611.7,1053.4,1105.4,1100.5,1293.5,692.4,641.1,1099.6,1104.4,1478.9,1091.8,1159.9,1181.9,1099.1,1710.2,1325.9,1081.5,1211.6,1292.7,22633.8
2026-04-18 03:00:00,1076.6,558.0,911.9,995.3,1042.6,1106.0,595.2,582.2,917.2,943.2,1293.8,949.2,949.0,1045.9,930.6,1430.5,1060.6,844.5,1014.4,1162.5,19409.2
2026-04-18 04:00:00,1021.4,516.9,902.7,920.8,985.9,989.5,576.5,510.2,865.2,911.6,1206.0,872.1,907.6,974.3,927.4,1488.8,1044.2,889.0,976.2,1064.8,18551.1
2026-04-18 05:00:00,1024.5,493.8,857.1,887.2,944.2,989.5,546.5,481.3,831.6,836.1,1157.1,845.6,854.2,892.1,913.6,1486.9,1040.7,838.6,892.3,1063.8,17876.7
2026-04-18 06:00:00,875.4,433.9,817.3,775.6,802.4,834.9,483.5,414.8,756.7,754.0,1004.2,710.3,665.2,766.5,766.2,1385.3,888.8,786.4,815.7,896.3,15633.4
2026-04-18 07:00:00,724.1,372.0,660.1,680.5,669.5,692.0,375.5,342.1,626.4,636.3,835.5,613.4,562.8,669.0,574.8,1061.9,783.7,643.3,705.1,790.0,13018.0
2026-04-18 08:00:00,644.3,347.0,580.6,631.0,544.6,647.2,359.0,351.4,545.2,532.0,745.1,547.7,535.0,589.9,491.0,789.0,616.1,636.8,578.1,660.6,11371.6
2026-04-18 09:00:00,459.7,261.5,412.5,423.9,404.7,474.7,253.7,257.8,392.0,387.9,548.0,418.2,399.6,433.8,433.5,547.4,480.0,491.9,464.9,525.1,8470.8
2026-04-18 10:00:00,283.5,191.7,205.9,259.9,265.6,282.1,181.4,166.3,224.4,248.0,359.7,256.5,231.1,274.3,253.9,362.1,288.7,316.7,271.1,300.3,5223.2
2026-04-18 11:00:00,374.5,214.6,305.6,320.6,324.9,359.8,214.6,213.8,286.8,292.2,437.9,302.6,288.2,321.2,297.7,431.7,347.3,353.6,324.4,361.8,6373.8
2026-04-18 12:00:00,713.7,302.4,568.2,508.9,468.4,651.4,335.9,320.7,475.3,483.7,738.1,488.7,440.1,514.9,445.4,677.2,606.0,650.1,587.2,604.5,10580.8
2026-04-18 13:00:00,867.4,370.6,728.4,627.2,602.7,795.7,408.0,375.6,589.6,573.5,849.1,625.1,563.8,633.5,583.5,854.9,754.5,790.2,705.0,782.4,13080.7
2026-04-18 14:00:00,1144.1,519.7,860.8,759.5,783.1,1003.9,501.1,486.9,769.6,769.8,1078.7,815.9,716.8,835.6,791.1,1008.5,985.1,1043.8,943.5,974.2,16791.7
2026-04-18 15:00:00,739.3,351.5,678.3,552.8,589.4,675.7,380.9,356.5,530.7,544.6,757.2,582.9,495.0,607.5,583.1,750.5,665.3,747.2,719.4,784.0,12091.8
2026-04-18 16:00:00,712.4,328.0,582.5,474.4,542.0,632.7,341.4,300.0,481.0,499.8,676.9,530.5,472.9,565.0,564.8,703.5,638.4,747.6,655.0,747.2,11196.0
2026-04-18 17:00:00,442.0,204.9,389.2,315.2,340.6,380.2,205.3,199.0,297.3,324.0,445.6,322.2,322.7,355.7,367.7,437.1,378.9,445.9,451.9,464.5,7089.9
2026-04-18 18:00:00,193.2,100.9,147.6,107.2,154.4,176.7,105.1,102.4,108.9,135.0,181.5,159.2,131.4,178.8,175.9,192.1,153.9,206.5,201.8,197.3,3109.8
2026-04-18 19:00:00,19.0,32.3,0.0,0.0,0.0,7.4,44.0,46.1,0.1,10.3,14.5,4.2,4.9,3.6,0.0,12.2,0.0,3.0,11.5,6.2,219.3
2026-04-18 20:00:00,6.4,45.2,0.0,2.7,0.2,11.3,37.8,42.8,1.0,11.4,10.1,5.5,4.1,8.8,0.0,0.0,0.0,0.0,16.5,0.0,203.8
2026-04-18 21:00:00,6.4,36.7,0.0,0.0,0.0,16.7,41.8,41.9,0.0,5.4,8.9,3.4,5.2,6.8,0.0,0.0,0.9,0.0,10.9,0.0,185.0
2026-04-18 22:00:00,5.9,36.1,0.0,0.0,0.0,17.9,46.3,45.7,0.0,5.6,5.1,1.9,5.2,0.9,0.0,0.0,0.0,0.0,9.9,0.0,180.5
2026-04-18 23:00:00,5.0,30.7,0.0,0.0,0.0,17.4,37.0,40.8,0.0,7.1,3.9,2.1,6.3,3.1,0.0,0.0,1.9,0.0,15.4,0.0,170.7
2026-04-19 00:00:00,4.7,32.5,0.0,8.1,4.4,12.2,37.2,33.3,1.0,9.7,0.0,4.3,6.2,6.7,0.0,0.0,1.9,0.0,19.6,0.0,181.8
2026-04-19 01:00:00,2.9,32.3,0.0,8.7,9.3,10.4,37.5,32.8,0.3,9.7,8.9,7.3,6.5,6.7,0.0,0.0,1.7,4.3,22.1,0.5,201.9
2026-04-19 02:00:00,1.9,39.0,0.6,3.2,6.4,10.0,37.4,34.4,0.0,8.8,8.5,5.4,6.8,4.9,0.0,0.0,2.1,1.1,19.6,0.0,190.1
2026-04-19 03:00:00,0.3,32.8,0.9,9.2,9.5,10.1,36.8,35.1,0.0,10.2,10.0,6.9,6.9,4.5,0.0,0.0,4.0,3.1,19.7,2.2,202.2
2026-04-19 04:00:00,1.3,31.2,2.6,5.9,6.2,10.0,36.7,35.9,5.4,11.2,6.3,8.5,6.8,6.4,0.0,0.0,0.6,11.5,22.4,6.6,215.5
2026-04-19 05:00:00,1.4,32.5,1.4,17.3,22.1,11.0,36.2,35.9,5.7,14.8,4.0,8.6,10.9,6.4,2.0,0.0,1.7,12.0,22.4,9.6,255.9
2026-04-19 06:00:00,2.0,32.2,2.9,15.2,27.3,10.9,34.2,36.4,6.6,15.2,1.6,6.4,12.6,8.5,1.3,12.9,2.8,12.6,21.3,9.8,272.7
2026-04-19 07:00:00,5.5,44.6,0.0,7.6,22.8,11.9,40.5,44.6,3.4,12.9,29.1,6.4,8.7,8.6,0.5,52.3,16.0,15.1,17.9,13.8,362.2
2026-04-19 08:00:00,14.2,43.3,0.0,0.0,7.9,13.8,41.0,48.1,0.1,7.5,18.4,3.8,5.7,6.5,1.8,52.0,10.6,17.3,12.1,10.8,314.9
2026-04-19 09:00:00,0.0,29.3,0.0,0.0,0.0,5.6,35.8,41.0,0.0,7.3,0.0,0.0,3.8,0.0,0.0,1.5,8.7,0.0,12.3,2.4,147.7
2026-04-19 10:00:00,3.9,31.6,7.1,15.2,28.3,10.1,35.1,35.5,4.8,9.8,0.0,0.2,10.5,4.8,0.0,0.0,0.0,0.0,14.2,0.0,211.1
2026-04-19 11:00:00,0.3,32.4,2.5,13.2,17.0,10.6,37.3,34.0,0.0,14.3,13.9,0.0,13.4,0.0,0.0,0.0,0.0,0.0,4.2,0.0,193.1
2026-04-19 12:00:00,0.0,48.0,0.9,10.5,6.2,10.2,42.8,58.3,3.1,30.5,14.3,0.7,6.4,4.6,0.0,0.0,0.0,0.1,8.9,21.2,266.7
2026-04-19 13:00:00,0.8,43.2,0.4,7.1,3.4,6.3,37.6,45.8,1.0,29.0,11.6,0.0,6.3,6.0,15.7,5.2,0.0,5.6,9.4,41.5,275.9
2026-04-19 14:00:00,48.2,49.7,60.3,43.0,55.0,64.2,53.2,63.0,47.6,88.5,62.6,65.5,51.4,55.1,80.1,86.7,39.4,66.7,85.3,55.9,1221.4
2026-04-19 15:00:00,164.0,98.9,125.5,133.9,192.3,171.2,87.7,104.4,152.8,193.9,162.4,161.7,164.9,167.1,205.2,236.7,152.0,193.2,215.0,233.0,3315.8
2026-04-19 16:00:00,187.6,125.6,167.6,175.5,192.5,197.6,132.9,129.8,204.0,208.4,188.2,202.8,203.8,210.0,233.3,253.6,180.4,217.4,267.4,269.9,3948.3
2026-04-19 17:00:00,106.3,97.6,79.1,85.3,106.7,108.5,84.6,96.5,109.7,117.4,110.0,98.4,116.5,118.3,133.2,156.0,101.6,156.1,162.9,167.5,2312.2
2026-04-19 18:00:00,43.3,60.3,0.0,0.0,14.3,28.4,64.7,58.7,0.0,15.8,14.5,8.2,11.6,10.0,24.3,47.8,11.1,54.4,41.7,35.5,544.6
2026-04-19 19:00:00,3.9,32.6,0.0,2.1,0.7,11.1,34.2,34.3,0.5,9.2,9.7,4.5,2.6,3.3,0.0,0.0,0.0,0.0,11.6,0.0,160.3
2026-04-19 20:00:00,7.1,35.7,0.0,1.6,9.0,18.0,37.8,37.5,4.9,10.8,13.7,8.2,4.6,8.6,0.0,0.0,5.0,0.0,19.1,0.0,221.6
2026-04-19 21:00:00,7.8,33.5,0.0,7.1,8.4,17.0,41.3,40.3,7.4,13.7,11.8,12.1,6.6,11.0,0.0,0.0,16.3,6.9,20.6,2.1,263.9
2026-04-19 22:00:00,6.9,33.3,0.0,0.0,5.4,19.1,37.0,36.8,4.7,12.5,9.8,11.6,6.3,7.5,0.0,0.0,14.4,3.9,18.1,0.0,227.3
2026-04-19 23:00:00,4.7,32.4,0.0,4.1,0.5,17.2,35.5,38.6,0.0,8.7,4.8,7.0,7.2,6.6,0.0,0.0,2.4,0.0,18.7,0.0,188.4
2026-04-20 00:00:00,4.5,32.2,0.0,6.7,3.0,17.2,36.8,33.3,0.0,8.9,5.5,6.6,6.5,3.2,0.0,0.0,4.7,0.0,18.7,0.0,187.8
2026-04-20 01:00:00,1.0,31.6,0.0,6.7,0.0,14.0,36.3,37.6,0.0,4.5,1.2,4.8,5.9,2.5,0.0,0.0,2.1,0.0,14.4,0.0,162.6
2026-04-20 02:00:00,4.2,39.5,7.7,5.9,16.3,31.7,46.4,54.3,31.6,21.9,39.7,19.1,8.1,31.3,19.6,41.7,0.0,22.2,39.1,57.4,537.7
2026-04-20 03:00:00,1.6,32.1,2.8,11.3,9.8,9.6,41.7,38.9,0.8,7.4,6.3,5.4,9.3,3.7,1.5,41.5,0.8,2.5,25.4,32.1,284.5
2026-04-20 04:00:00,2.6,32.0,2.8,7.7,5.3,9.7,39.2,42.4,0.9,6.6,6.3,4.5,9.3,3.7,0.0,0.0,0.5,1.1,13.2,5.8,193.6
2026-04-20 05:00:00,3.5,32.5,4.4,4.1,5.3,11.3,36.6,34.4,0.0,8.0,8.0,5.7,7.5,4.4,0.0,0.0,0.3,1.5,16.0,0.0,183.5
2026-04-20 06:00:00,4.8,31.0,6.3,8.9,0.6,13.7,36.8,43.8,5.8,12.3,6.2,9.2,6.4,5.7,0.0,0.0,4.0,15.6,24.2,6.5,241.8
2026-04-20 07:00:00,5.9,39.0,0.0,9.2,8.7,14.3,40.2,43.9,5.8,12.9,1.3,8.9,8.2,9.6,0.0,0.0,3.7,4.5,22.7,1.7,240.5
2026-04-20 08:00:00,8.7,31.6,0.0,4.6,11.5,18.3,38.4,36.0,0.0,5.7,3.8,7.7,6.6,9.2,0.0,0.0,2.7,0.0,16.2,0.0,201.0
2026-04-20 09:00:00,5.9,57.5,6.9,1.2,21.4,16.8,52.9,57.6,9.1,36.9,14.3,7.6,8.9,5.1,29.9,21.1,0.0,21.5,50.0,47.1,471.7
