SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-04-14 17:00:00,3.5813302795297206,0.108,15.3
2026-04-14 18:00:00,3.1937812564490273,0.086,14.8
2026-04-14 19:00:00,2.913009177695561,0.03,14.1
2026-04-14 20:00:00,2.3458191176153185,0.005,13.6
2026-04-14 21:00:00,1.8536567768181005,0.012,13.2
2026-04-14 22:00:00,1.8873254363226404,0.015,12.8
2026-04-14 23:00:00,1.6878632716898783,0.014,12.5
2026-04-15 00:00:00,1.9479357171850435,0.008,12.2
2026-04-15 01:00:00,2.1250774295750525,0.013,11.9
2026-04-15 02:00:00,2.394177280315358,0.059,11.7
2026-04-15 03:00:00,2.49455047800655,0.107,11.4
2026-04-15 04:00:00,2.2493620019716514,0.073,11.3
2026-04-15 05:00:00,2.023314570005648,0.028,11.2
2026-04-15 06:00:00,2.0241946653667933,0.011,11.3
2026-04-15 07:00:00,1.7160597214515285,0.003,11.9
2026-04-15 08:00:00,1.4711110180041318,0.0,12.6
2026-04-15 09:00:00,1.749046487614974,0.004,13.4
2026-04-15 10:00:00,1.9002375749348466,0.043,14.3
2026-04-15 11:00:00,2.7533235435123125,0.201,15.0
2026-04-15 12:00:00,3.8394343562179483,0.403,15.1
2026-04-15 13:00:00,4.023270102177263,0.423,15.3
2026-04-15 14:00:00,4.231388918560871,0.342,15.7
2026-04-15 15:00:00,4.6805224174173565,0.28,15.8
2026-04-15 16:00:00,5.257235896484394,0.274,15.3
2026-04-15 17:00:00,5.937781412260286,0.27,14.7
2026-04-15 18:00:00,6.403665158736968,0.233,14.0
2026-04-15 19:00:00,6.2505956029520835,0.163,13.4
2026-04-15 20:00:00,5.960627647567562,0.128,13.1
2026-04-15 21:00:00,5.224080542747314,0.116,12.9
2026-04-15 22:00:00,4.698929375226094,0.124,12.7
2026-04-15 23:00:00,4.563706231477134,0.12,12.4
2026-04-16 00:00:00,4.368824190898352,0.078,12.1
2026-04-16 01:00:00,4.035189664253271,0.033,12.1
2026-04-16 02:00:00,4.239039729338801,0.103,12.1
2026-04-16 03:00:00,5.192861290237714,0.226,12.1
2026-04-16 04:00:00,4.553738633362379,0.158,12.0
