SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-05-19 00:00:00,3.4694672287384396,0.065,17.8
2026-05-19 01:00:00,3.4457731342785434,0.077,17.4
2026-05-19 02:00:00,3.6391976836012025,0.079,17.3
2026-05-19 03:00:00,3.873564853674365,0.079,17.1
2026-05-19 04:00:00,4.111522360667985,0.073,16.9
2026-05-19 05:00:00,4.524392033597214,0.077,16.9
2026-05-19 06:00:00,4.714409293465405,0.086,17.3
2026-05-19 07:00:00,4.948227282524585,0.127,18.1
2026-05-19 08:00:00,5.042069366437336,0.212,19.0
2026-05-19 09:00:00,5.046422674323395,0.208,19.9
2026-05-19 10:00:00,4.172623412366816,0.086,20.6
2026-05-19 11:00:00,3.435886374948673,0.009,21.1
2026-05-19 12:00:00,2.5762563945741617,0.006,21.6
2026-05-19 13:00:00,2.506532506332143,0.067,22.2
2026-05-19 14:00:00,3.3754741929535985,0.224,22.2
2026-05-19 15:00:00,4.0262424982541205,0.378,21.6
2026-05-19 16:00:00,3.9016578365472103,0.4,21.0
2026-05-19 17:00:00,4.112901258702018,0.304,20.5
2026-05-19 18:00:00,4.04965524997613,0.186,19.9
2026-05-19 19:00:00,3.5034787303604085,0.072,19.2
2026-05-19 20:00:00,3.203826563559269,0.028,18.9
2026-05-19 21:00:00,3.4657697428034373,0.037,18.9
2026-05-19 22:00:00,3.2942678318395275,0.028,19.0
2026-05-19 23:00:00,3.4275340403618895,0.016,18.7
2026-05-20 00:00:00,3.755422517867127,0.008,18.7
2026-05-20 01:00:00,4.177271614278356,0.003,18.8
2026-05-20 02:00:00,4.206410427687268,0.0,18.8
2026-05-20 03:00:00,4.282779536771685,0.002,18.8
2026-05-20 04:00:00,4.30160012266812,0.012,18.7
2026-05-20 05:00:00,4.587967322523872,0.05,18.6
2026-05-20 06:00:00,5.3307854501629235,0.106,18.7
2026-05-20 07:00:00,5.045410920473553,0.16,18.9
2026-05-20 08:00:00,5.266065817465451,0.21,19.1
2026-05-20 09:00:00,5.6338496156373035,0.175,19.3
2026-05-20 10:00:00,5.361613788815017,0.033,19.1
2026-05-20 11:00:00,5.7344970651992995,0.009,19.0
2026-05-20 12:00:00,5.912763786132784,0.051,18.7
2026-05-20 13:00:00,5.736756600623948,0.009,18.6
2026-05-20 14:00:00,6.601678460039417,0.025,18.7
2026-05-20 15:00:00,6.33238666917251,0.166,18.4
2026-05-20 16:00:00,7.093182670378305,0.264,18.2
2026-05-20 17:00:00,7.7362144045266605,0.28,18.2
2026-05-20 18:00:00,8.171048803455813,0.282,18.4
2026-05-20 19:00:00,8.240595284277774,0.231,18.5
2026-05-20 20:00:00,8.030231703042396,0.175,18.4
2026-05-20 21:00:00,8.117302022537874,0.116,18.3
2026-05-20 22:00:00,7.378697886857794,0.06,18.2
2026-05-20 23:00:00,7.122023556966109,0.027,18.2
2026-05-21 00:00:00,6.759006314218635,0.021,18.1
2026-05-21 01:00:00,6.602013084819826,0.054,18.0
2026-05-21 02:00:00,7.158759755269761,0.195,17.9
2026-05-21 03:00:00,7.888663679528214,0.378,17.7
2026-05-21 04:00:00,8.404383173142179,0.47,17.6
2026-05-21 05:00:00,8.275600581015885,0.498,17.4
2026-05-21 06:00:00,8.09812063830873,0.51,17.3
