SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-05-20 05:00:00,3.5870665359359934,0.037,17.9
2026-05-20 06:00:00,3.963729876836181,0.054,18.2
2026-05-20 07:00:00,4.461495988531791,0.039,18.9
2026-05-20 08:00:00,4.460448481908006,0.029,19.6
2026-05-20 09:00:00,4.605156890374289,0.047,20.0
2026-05-20 10:00:00,4.7618530632240414,0.114,20.4
2026-05-20 11:00:00,4.935000656718293,0.246,20.6
2026-05-20 12:00:00,5.160771982608456,0.326,20.7
2026-05-20 13:00:00,5.270843808658231,0.212,20.3
2026-05-20 14:00:00,5.626946465686149,0.154,19.7
2026-05-20 15:00:00,6.941949290809533,0.243,19.0
2026-05-20 16:00:00,7.760111713275796,0.306,18.6
2026-05-20 17:00:00,7.0768883618592415,0.31,18.4
2026-05-20 18:00:00,7.194395012386056,0.262,18.3
2026-05-20 19:00:00,7.7325123546849275,0.15,18.3
2026-05-20 20:00:00,6.994052271984862,0.045,18.3
2026-05-20 21:00:00,7.935031280385355,0.011,18.3
2026-05-20 22:00:00,7.872476280158701,0.012,18.3
2026-05-20 23:00:00,8.298069446919753,0.035,18.3
2026-05-21 00:00:00,8.500600854412026,0.081,18.2
2026-05-21 01:00:00,8.60607336737669,0.14,18.1
2026-05-21 02:00:00,8.860553159467113,0.224,17.9
2026-05-21 03:00:00,8.547657378705274,0.262,17.8
2026-05-21 04:00:00,8.68839606829772,0.193,17.7
2026-05-21 05:00:00,8.54317607980669,0.237,17.5
2026-05-21 06:00:00,9.011198226036843,0.39,17.3
2026-05-21 07:00:00,9.07610432707678,0.533,17.2
2026-05-21 08:00:00,8.33434653982162,0.713,17.4
2026-05-21 09:00:00,8.452411469599362,0.82,17.9
2026-05-21 10:00:00,8.026783226939745,0.738,18.1
2026-05-21 11:00:00,6.9932628411036735,0.561,18.3
2026-05-21 12:00:00,6.370566349479081,0.445,18.6
2026-05-21 13:00:00,5.793528981153749,0.375,19.4
2026-05-21 14:00:00,5.062465024532645,0.368,20.2
2026-05-21 15:00:00,5.052695217863118,0.388,20.7
2026-05-21 16:00:00,5.170753330798918,0.437,20.2
2026-05-21 17:00:00,5.347038512552274,0.478,19.9
2026-05-21 18:00:00,5.670522010113248,0.516,19.5
2026-05-21 19:00:00,5.6740348386861506,0.495,19.0
2026-05-21 20:00:00,5.785677849861535,0.461,18.5
2026-05-21 21:00:00,5.580991896622258,0.445,18.1
2026-05-21 22:00:00,5.309110149709446,0.403,17.9
2026-05-21 23:00:00,4.974780190087346,0.368,17.7
2026-05-22 00:00:00,4.837099755524486,0.319,17.6
2026-05-22 01:00:00,4.233842734988768,0.254,17.4
2026-05-22 02:00:00,3.790839556119296,0.178,17.2
2026-05-22 03:00:00,4.015298550923691,0.147,17.0
2026-05-22 04:00:00,3.881298550923691,0.141,16.8
2026-05-22 05:00:00,3.7328181351054095,0.158,16.6
2026-05-22 06:00:00,4.0159520802267865,0.178,16.7
2026-05-22 07:00:00,4.063361369671869,0.212,17.3
2026-05-22 08:00:00,3.911874556972169,0.252,18.2
2026-05-22 09:00:00,3.7981257691792,0.237,19.0
2026-05-22 10:00:00,3.5537785793676466,0.154,19.5
2026-05-22 11:00:00,3.3055504070127784,0.095,20.0
2026-05-22 12:00:00,3.0595524005316017,0.092,20.4
2026-05-22 13:00:00,3.268901071499485,0.145,20.5
2026-05-22 14:00:00,3.6913301840666524,0.252,20.5
2026-05-22 15:00:00,3.9609682174209504,0.368,20.3
2026-05-22 16:00:00,3.8146361842585286,0.403,20.1
2026-05-22 17:00:00,3.7098829653504715,0.356,19.8
2026-05-22 18:00:00,3.742266836398927,0.319,19.5
2026-05-22 19:00:00,3.6787363921209177,0.274,19.1
2026-05-22 20:00:00,4.173311020068688,0.206,18.7
2026-05-22 21:00:00,4.709408387692381,0.153,18.4
2026-05-22 22:00:00,4.673240980866993,0.082,18.0
2026-05-22 23:00:00,4.6369512935777575,0.035,17.6
2026-05-23 00:00:00,3.976472250971443,0.006,17.3
2026-05-23 01:00:00,3.8472369131270585,0.0,17.1
2026-05-23 02:00:00,4.204509617027615,0.006,17.0
2026-05-23 03:00:00,4.689677960263561,0.019,17.0
2026-05-23 04:00:00,4.9042127921571765,0.02,17.0
2026-05-23 05:00:00,4.991809842992446,0.013,17.0
2026-05-23 06:00:00,5.209699791881792,0.007,17.1
2026-05-23 07:00:00,5.269306039459878,0.004,17.3
2026-05-23 08:00:00,5.370010295866906,0.003,17.5
2026-05-23 09:00:00,5.716309683064363,0.005,17.9
2026-05-23 10:00:00,6.08853318251424,0.019,18.6
2026-05-23 11:00:00,6.707109427825434,0.051,19.3
2026-05-23 12:00:00,7.000373281112429,0.113,19.9
2026-05-23 13:00:00,7.855016471402428,0.193,20.2
2026-05-23 14:00:00,8.387963289134813,0.299,20.3
2026-05-23 15:00:00,8.691600690736934,0.383,20.2
2026-05-23 16:00:00,7.885011465317535,0.403,19.9
2026-05-23 17:00:00,8.231210277997178,0.354,19.5
2026-05-23 18:00:00,7.812126121193575,0.31,19.0
2026-05-23 19:00:00,7.171351722358847,0.27,18.5
2026-05-23 20:00:00,7.22929491166232,0.224,18.1
2026-05-23 21:00:00,7.3567353894246565,0.186,17.7
2026-05-23 22:00:00,7.56790790168905,0.175,17.3
2026-05-23 23:00:00,8.034451078561402,0.181,17.2
2026-05-24 00:00:00,8.500582856234606,0.19,17.0
2026-05-24 01:00:00,8.446864378178594,0.203,16.9
2026-05-24 02:00:00,8.028848894597282,0.2,16.7
2026-05-24 03:00:00,7.249915657281897,0.2,16.6
2026-05-24 04:00:00,6.6671051575701314,0.2,16.6
2026-05-24 05:00:00,6.5089702532442235,0.183,16.6
2026-05-24 06:00:00,6.0584328643279335,0.169,16.7
2026-05-24 07:00:00,5.071207816374603,0.155,17.1
2026-05-24 08:00:00,4.5396553956274355,0.141,17.7
2026-05-24 09:00:00,4.314366421933286,0.14,18.3
2026-05-24 10:00:00,3.8325000886424134,0.154,18.6
2026-05-24 11:00:00,3.8852681305957915,0.186,18.9
2026-05-24 12:00:00,3.8024010933535237,0.241,19.1
2026-05-24 13:00:00,3.9269456527509514,0.31,19.2
2026-05-24 14:00:00,4.2545343981641155,0.378,19.3
2026-05-24 15:00:00,4.432887670025848,0.41,19.3
2026-05-24 16:00:00,4.2315333186478155,0.328,19.1
2026-05-24 17:00:00,3.7382645082948875,0.193,18.8
2026-05-24 18:00:00,3.332292975589978,0.106,18.4
2026-05-24 19:00:00,3.009844388242315,0.056,17.9
2026-05-24 20:00:00,3.4561584697530994,0.031,17.4
2026-05-24 21:00:00,3.145988962766517,0.034,16.9
2026-05-24 22:00:00,2.9264575349103286,0.043,16.5
2026-05-24 23:00:00,2.9248013503787034,0.043,16.3
2026-05-25 00:00:00,2.8074716090076928,0.048,16.0
2026-05-25 01:00:00,2.888056737775928,0.054,15.8
2026-05-25 02:00:00,2.902195834422211,0.055,15.6
2026-05-25 03:00:00,3.02410504790989,0.062,15.5
2026-05-25 04:00:00,3.1607247995137797,0.067,15.4
2026-05-25 05:00:00,3.4360603563362697,0.078,15.5
2026-05-25 06:00:00,3.703361673659516,0.078,15.9
2026-05-25 07:00:00,3.6350955008695442,0.078,16.8
2026-05-25 08:00:00,3.6510494596430796,0.078,18.0
2026-05-25 09:00:00,3.7669955625227556,0.059,19.2
2026-05-25 10:00:00,2.860615736994975,0.028,20.0
2026-05-25 11:00:00,2.0085077577739083,0.015,20.7
2026-05-25 12:00:00,2.3136173086335345,0.034,21.4
2026-05-25 13:00:00,2.94921936239324,0.086,21.9
2026-05-25 14:00:00,3.5394349451445044,0.181,22.2
2026-05-25 15:00:00,3.879773645229448,0.246,22.3
2026-05-25 16:00:00,4.0142043866764405,0.21,22.0
2026-05-25 17:00:00,3.8841620025008576,0.123,21.5
2026-05-25 18:00:00,3.7230455359686223,0.054,20.8
2026-05-25 19:00:00,3.2130903487774183,0.018,20.2
2026-05-25 20:00:00,3.1150078893514324,0.004,19.4
2026-05-25 21:00:00,3.9579915501897522,0.008,18.9
2026-05-25 22:00:00,4.366445512459495,0.018,18.7
2026-05-25 23:00:00,4.776094147212432,0.029,18.7
2026-05-26 00:00:00,5.2689223458875905,0.046,18.8
2026-05-26 01:00:00,5.260547000881947,0.062,18.8
2026-05-26 02:00:00,5.089103786620022,0.082,18.8
2026-05-26 03:00:00,5.197875613577628,0.114,18.8
2026-05-26 04:00:00,5.875502925178287,0.167,18.8
2026-05-26 05:00:00,6.2503317701928625,0.25,18.7
2026-05-26 06:00:00,7.52331683120712,0.363,18.9
2026-05-26 07:00:00,8.579069961950303,0.51,19.4
2026-05-26 08:00:00,8.891534165254315,0.682,20.1
2026-05-26 09:00:00,9.66208582719071,0.797,20.6
2026-05-26 10:00:00,9.533980139491472,0.816,20.8
2026-05-26 11:00:00,9.38773616290164,0.745,20.9
2026-05-26 12:00:00,6.636951623439648,0.699,21.4
2026-05-26 13:00:00,5.908332538747543,0.621,21.3
2026-05-26 14:00:00,5.230985509580405,0.536,21.0
2026-05-26 15:00:00,4.837602725602556,0.498,20.7
2026-05-26 16:00:00,4.550977640986541,0.498,20.5
2026-05-26 17:00:00,4.895008464899211,0.552,20.3
2026-05-26 18:00:00,5.6059137921595354,0.595,20.1
2026-05-26 19:00:00,6.113930480164562,0.638,19.6
2026-05-26 20:00:00,7.089394885593693,0.675,19.0
2026-05-26 21:00:00,8.279317733367323,0.696,18.5
2026-05-26 22:00:00,8.195984400033991,0.665,18.3
2026-05-26 23:00:00,7.329496869952596,0.586,18.1
2026-05-27 00:00:00,6.623404584698781,0.518,17.9
2026-05-27 01:00:00,5.935283489681572,0.434,17.7
2026-05-27 02:00:00,5.830282278933607,0.361,17.6
2026-05-27 03:00:00,5.840795394698009,0.295,17.6
2026-05-27 04:00:00,5.797880653457513,0.237,17.7
2026-05-27 05:00:00,6.14975182113016,0.212,17.8
2026-05-27 06:00:00,5.87125011298393,0.166,18.1
2026-05-27 07:00:00,5.678562241819671,0.127,18.5
2026-05-27 08:00:00,5.870935374426059,0.1,19.0
2026-05-27 09:00:00,5.742356107060366,0.08,19.3
2026-05-27 10:00:00,5.609464751963678,0.089,19.7
2026-05-27 11:00:00,4.7738669670648015,0.153,20.0
2026-05-27 12:00:00,5.034678841288057,0.25,20.3
2026-05-27 13:00:00,5.314678841288057,0.395,20.7
2026-05-27 14:00:00,6.015264738259368,0.592,21.2
2026-05-27 15:00:00,8.410856179200481,0.713,22.2
2026-05-27 16:00:00,8.096368541743686,0.651,21.7
2026-05-27 17:00:00,7.275127960641161,0.51,20.9
2026-05-27 18:00:00,6.647066442863153,0.356,20.0
2026-05-27 19:00:00,6.559856236997688,0.233,19.1
2026-05-27 20:00:00,6.917692326382325,0.14,18.2
2026-05-27 21:00:00,6.966592070615137,0.077,17.4
2026-05-27 22:00:00,6.9123592424334745,0.055,17.2
2026-05-27 23:00:00,7.109245122751426,0.054,17.2
2026-05-28 00:00:00,6.896894109315882,0.049,17.2
2026-05-28 01:00:00,6.287464109590538,0.054,17.2
2026-05-28 02:00:00,5.796502561622387,0.058,17.2
2026-05-28 03:00:00,5.395736465711954,0.062,17.2
2026-05-28 04:00:00,5.082316952169473,0.054,17.2
2026-05-28 05:00:00,4.726066060906275,0.048,17.2
2026-05-28 06:00:00,4.536066060906275,0.044,17.5
2026-05-28 07:00:00,4.406884924801297,0.041,18.5
2026-05-28 08:00:00,4.136535675492486,0.036,19.6
2026-05-28 09:00:00,4.1277449831695,0.039,20.6
2026-05-28 10:00:00,4.163810601352908,0.051,21.2
2026-05-28 11:00:00,4.284397302194094,0.07,21.4
2026-05-28 12:00:00,4.301489685962779,0.096,21.6
2026-05-28 13:00:00,4.466593166528387,0.121,21.6
2026-05-28 14:00:00,5.1243800262120835,0.145,21.3
2026-05-28 15:00:00,5.7874456235821645,0.172,21.0
2026-05-28 16:00:00,6.388386896802418,0.17,20.6
2026-05-28 17:00:00,6.7348062036483425,0.177,20.0
2026-05-28 18:00:00,6.823846652711846,0.196,19.4
2026-05-28 19:00:00,5.938682498215735,0.233,18.7
2026-05-28 20:00:00,5.454081667245809,0.278,17.9
2026-05-28 21:00:00,6.0178783308735415,0.328,17.3
2026-05-28 22:00:00,6.316086559027711,0.368,17.0
2026-05-28 23:00:00,5.94458552480036,0.39,16.8
2026-05-29 00:00:00,5.505737228291746,0.39,16.7
2026-05-29 01:00:00,5.468149555577016,0.388,16.4
2026-05-29 02:00:00,6.6454185518341085,0.388,16.2
2026-05-29 03:00:00,7.329330148152601,0.363,16.2
2026-05-29 04:00:00,7.352004293674695,0.317,16.2
2026-05-29 05:00:00,7.052813964005677,0.237,16.3
2026-05-29 06:00:00,6.534842440427115,0.185,16.8
2026-05-29 07:00:00,5.668303044663115,0.14,17.9
2026-05-29 08:00:00,4.605934009920888,0.102,19.4
2026-05-29 09:00:00,3.853052934115593,0.08,20.6
2026-05-29 10:00:00,3.5684798373317363,0.092,21.0
2026-05-29 11:00:00,3.814222032864607,0.13,21.2
2026-05-29 12:00:00,4.236016514130116,0.178,21.2
2026-05-29 13:00:00,4.831073063536846,0.243,21.4
2026-05-29 14:00:00,5.460965185168035,0.328,21.5
2026-05-29 15:00:00,6.270364949744694,0.373,21.5
2026-05-29 16:00:00,6.3732878835088425,0.342,21.0
2026-05-29 17:00:00,6.421804704981729,0.258,20.2
2026-05-29 18:00:00,6.005190164659297,0.193,19.6
2026-05-29 19:00:00,5.938353635798024,0.13,18.9
2026-05-29 20:00:00,5.731900165723238,0.092,18.2
2026-05-29 21:00:00,5.6278979312443544,0.063,17.8
2026-05-29 22:00:00,5.074008887486065,0.054,17.5
2026-05-29 23:00:00,4.445033641608226,0.051,17.2
2026-05-30 00:00:00,4.06942756889066,0.059,17.0
2026-05-30 01:00:00,3.4426531961906557,0.065,16.6
2026-05-30 02:00:00,2.9474245846152387,0.07,16.1
2026-05-30 03:00:00,2.8924462974436524,0.072,15.9
2026-05-30 04:00:00,3.0817473387702092,0.065,16.0
2026-05-30 05:00:00,3.178030980971285,0.045,16.3
2026-05-30 06:00:00,3.3983690847364194,0.031,17.0
2026-05-30 07:00:00,3.243356903745273,0.016,18.2
2026-05-30 08:00:00,3.259231863558782,0.007,19.8
2026-05-30 09:00:00,3.1335287690518445,0.001,21.2
2026-05-30 10:00:00,2.9282200835794745,0.002,22.1
2026-05-30 11:00:00,3.177747081767007,0.018,22.7
2026-05-30 12:00:00,3.5846103278892056,0.051,23.0
2026-05-30 13:00:00,3.7325597748920587,0.107,23.0
2026-05-30 14:00:00,4.3472977184096395,0.166,22.5
2026-05-30 15:00:00,4.591467438857376,0.212,22.2
2026-05-30 16:00:00,4.090314261432328,0.183,21.8
2026-05-30 17:00:00,3.4410140244619556,0.118,21.2
2026-05-30 18:00:00,2.9556023753885774,0.065,20.6
2026-05-30 19:00:00,2.734363347330555,0.031,19.9
2026-05-30 20:00:00,2.324757787074873,0.012,19.0
2026-05-30 21:00:00,2.242910420792855,0.01,18.3
2026-05-30 22:00:00,2.112433782655153,0.015,17.8
2026-05-30 23:00:00,2.6806182133232928,0.02,17.4
