SYSDATETIME,WTG001_POWER,WTG002_POWER,WTG003_POWER,WTG004_POWER,WTG005_POWER,WTG006_POWER,WTG007_POWER,WTG008_POWER,WTG009_POWER,WTG010_POWER,WTG011_POWER,WTG012_POWER,WTG013_POWER,WTG014_POWER,WTG015_POWER,WTG016_POWER,WTG017_POWER,WTG018_POWER,WTG019_POWER,WTG020_POWER,POWER_TOTAL
2026-05-20 21:00:00,1390.4,725.3,1181.2,1269.4,1205.3,1382.5,760.6,753.5,1285.9,1067.7,1300.0,1056.2,1018.2,1351.0,1054.9,1371.6,1221.0,928.6,1201.3,1240.6,22765.2
2026-05-20 22:00:00,936.2,630.3,1070.2,1051.5,991.2,936.0,714.2,630.1,1028.8,879.8,1003.2,812.6,959.8,1031.3,871.4,1153.9,1026.6,701.3,1103.2,951.6,18483.2
2026-05-20 23:00:00,706.2,488.0,869.9,776.4,894.4,797.5,546.6,518.3,751.9,736.3,917.6,719.2,752.4,936.1,745.5,951.8,931.7,700.8,789.4,890.0,15420.0
2026-05-21 00:00:00,786.5,637.2,1078.0,891.7,1004.9,982.8,677.3,653.9,824.4,830.9,987.2,779.2,884.5,1090.2,873.5,1010.7,994.6,759.1,892.9,934.3,17573.8
2026-05-21 01:00:00,944.0,652.3,1135.9,1117.4,1040.9,1033.0,660.7,603.1,1005.7,880.9,1018.6,862.4,991.5,1028.6,923.4,1009.0,1065.4,790.2,1103.5,1108.0,18974.5
2026-05-21 02:00:00,1125.4,604.3,1261.5,1165.5,1071.1,1198.2,664.9,611.2,1117.0,854.3,1278.8,915.3,938.0,1140.8,995.5,1170.2,1223.3,812.3,1182.9,1169.3,20499.8
2026-05-21 03:00:00,1380.0,760.1,1476.3,1530.0,1319.1,1517.8,770.8,803.1,1368.8,1097.1,1539.2,1232.2,1194.4,1426.1,1178.4,1507.1,1467.6,1098.9,1444.0,1282.2,25393.2
2026-05-21 04:00:00,1497.6,878.3,1615.9,1697.7,1604.2,1647.4,860.8,924.3,1502.2,1409.0,1641.7,1346.3,1358.5,1506.8,1349.6,1609.5,1567.3,1321.8,1645.0,1479.7,28463.6
2026-05-21 05:00:00,1711.4,817.5,1498.1,1444.3,1598.4,1662.3,853.4,935.4,1500.7,1320.3,1843.7,1372.6,1501.7,1527.2,1189.0,1664.9,1637.6,1283.5,1597.8,1431.8,28391.6
2026-05-21 06:00:00,1714.3,737.0,1570.8,1430.4,1534.0,1564.2,816.9,811.4,1380.7,1262.9,1840.9,1362.3,1369.1,1462.2,1076.6,1730.8,1585.7,1331.7,1489.8,1344.6,27416.3
2026-05-21 07:00:00,1727.8,790.7,1631.8,1488.7,1642.2,1609.6,893.3,856.9,1462.5,1324.7,1880.2,1381.6,1429.0,1530.6,1120.2,1734.3,1603.6,1320.8,1500.8,1400.9,28330.2
2026-05-21 08:00:00,1685.4,741.3,1611.3,1437.1,1546.7,1609.0,831.1,797.9,1406.5,1240.7,1802.9,1356.9,1377.7,1473.5,1106.8,1636.3,1548.3,1334.7,1465.9,1400.3,27410.3
2026-05-21 09:00:00,1520.9,721.6,1496.9,1385.7,1388.0,1519.9,792.7,732.0,1512.1,1222.2,1718.7,1311.3,1371.3,1444.3,1097.5,1545.3,1446.8,1252.1,1420.1,1360.7,26260.1
2026-05-21 10:00:00,1148.4,597.3,1163.3,1054.2,1194.6,1130.0,620.4,572.3,1011.2,912.3,1398.9,921.5,964.8,1066.7,812.0,1214.6,1014.7,848.7,1054.2,1067.8,19767.9
2026-05-21 11:00:00,865.4,420.6,846.7,791.8,850.1,831.6,459.0,425.1,750.9,682.7,1059.6,731.1,681.5,760.8,624.3,942.0,776.3,676.7,789.5,873.1,14838.8
2026-05-21 12:00:00,813.2,377.9,761.1,717.4,786.1,815.9,410.0,397.5,665.8,641.2,1099.2,714.1,635.3,741.5,650.4,860.4,747.3,630.4,756.5,801.5,14022.7
2026-05-21 13:00:00,793.2,366.4,656.4,644.9,665.4,778.4,402.8,351.7,603.2,598.0,1013.1,694.0,596.1,704.7,586.7,758.4,728.1,559.8,675.7,739.4,12916.4
2026-05-21 14:00:00,860.6,371.2,802.0,752.6,723.8,798.3,427.8,364.9,725.7,664.3,1061.0,770.0,630.1,701.3,631.9,737.2,818.8,560.0,724.6,737.1,13863.2
2026-05-21 15:00:00,599.0,289.5,654.3,710.3,714.0,431.8,359.9,244.8,605.4,583.0,959.3,592.7,505.2,629.6,543.9,552.1,811.1,435.5,776.8,564.3,11562.5
2026-05-21 16:00:00,569.7,244.5,530.8,639.3,649.7,428.7,284.7,212.0,576.0,517.5,894.9,490.8,468.0,520.7,567.5,487.6,779.4,267.4,618.6,590.5,10338.3
2026-05-21 17:00:00,394.6,142.6,335.9,421.4,571.6,316.0,164.3,175.3,505.7,352.0,682.1,377.7,413.7,422.8,375.9,564.7,613.2,346.3,396.0,478.0,8049.8
2026-05-21 18:00:00,564.1,192.4,324.5,432.2,666.8,557.3,205.5,197.1,539.5,409.2,753.8,447.2,507.2,536.7,353.8,521.8,551.1,417.3,466.1,445.6,9089.2
2026-05-21 19:00:00,447.5,214.3,267.8,386.1,446.7,516.3,238.1,245.6,476.6,379.7,634.7,373.4,446.0,471.3,385.7,654.9,537.3,282.3,447.2,441.7,8293.2
2026-05-21 20:00:00,478.7,323.3,250.7,457.6,528.3,519.1,308.1,320.4,502.1,408.6,515.7,396.4,441.1,537.5,392.0,485.8,443.9,358.4,435.5,348.6,8451.8
2026-05-21 21:00:00,494.0,261.3,268.4,369.6,381.3,497.6,267.0,272.5,441.5,326.2,561.7,378.5,370.1,401.7,289.3,526.9,432.4,266.7,405.7,319.2,7531.6
2026-05-21 22:00:00,482.5,259.3,259.3,387.3,379.9,477.8,295.1,301.0,475.1,395.5,603.9,414.2,407.5,483.6,315.0,501.2,467.4,242.9,535.6,355.8,8039.9
2026-05-21 23:00:00,396.9,229.4,223.4,346.3,375.6,379.0,251.7,224.0,381.6,371.5,446.8,353.9,306.1,412.0,288.0,403.5,411.2,239.5,475.5,297.2,6813.1
2026-05-22 00:00:00,361.7,202.5,169.1,331.4,298.5,338.3,224.6,210.9,342.6,279.3,401.0,308.8,291.3,363.3,291.3,403.4,369.7,209.8,328.9,275.2,6001.6
2026-05-22 01:00:00,270.1,140.1,113.4,181.8,193.5,245.7,157.5,162.2,223.2,160.2,262.3,208.0,186.8,221.2,171.0,239.1,223.5,136.2,228.7,167.4,3891.9
2026-05-22 02:00:00,198.9,127.3,104.3,158.6,181.5,201.2,125.8,126.5,175.7,118.5,238.9,158.4,149.8,164.4,133.4,218.0,204.0,143.6,186.8,113.9,3229.5
2026-05-22 03:00:00,101.6,84.5,69.3,84.2,101.4,134.2,84.4,95.6,96.8,44.3,159.5,72.1,60.0,89.9,48.7,136.9,100.3,82.4,110.5,69.8,1826.4
2026-05-22 04:00:00,98.3,75.8,56.8,54.2,72.3,103.1,75.3,75.3,60.4,29.6,130.6,67.0,45.4,62.9,51.9,105.0,88.0,57.9,94.0,30.7,1434.5
2026-05-22 05:00:00,42.5,56.2,0.0,6.6,48.7,47.9,48.7,48.1,10.9,8.8,63.7,13.3,3.6,8.7,25.2,32.3,50.5,8.8,50.5,2.2,577.2
2026-05-22 06:00:00,19.2,47.3,0.0,2.2,42.4,26.6,42.0,42.7,8.2,9.2,44.6,0.0,2.1,1.1,20.6,8.2,10.4,0.0,34.4,16.7,377.9
2026-05-22 07:00:00,31.6,50.5,0.0,3.4,37.8,16.3,46.3,40.6,9.4,9.6,44.7,0.0,1.5,3.8,16.3,14.3,2.9,4.3,31.6,4.5,369.4
2026-05-22 08:00:00,2.3,35.3,0.0,1.1,9.3,8.0,36.3,37.8,0.3,1.3,21.2,0.0,0.5,1.0,0.0,19.6,0.0,0.0,11.0,0.0,185.0
2026-05-22 09:00:00,0.0,35.4,0.0,1.9,2.9,6.4,36.8,40.4,0.0,3.1,17.4,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.6,0.0,159.9
2026-05-22 10:00:00,0.0,43.5,0.0,8.8,13.9,0.0,37.7,38.5,1.8,1.1,7.4,0.0,1.9,3.4,0.0,0.0,0.0,0.0,8.6,0.0,166.6
2026-05-22 11:00:00,0.0,44.4,0.0,7.6,20.8,2.1,39.8,35.6,0.7,4.2,30.4,0.0,0.0,3.5,0.0,0.0,0.0,0.0,7.8,0.0,196.9
2026-05-22 12:00:00,46.9,70.1,0.0,16.3,38.4,36.9,56.9,53.5,1.1,13.2,59.9,29.0,0.0,18.6,16.9,11.1,1.7,7.8,8.4,20.8,507.5
2026-05-22 13:00:00,31.0,65.5,0.0,3.7,13.2,21.4,51.4,52.6,2.5,3.0,24.9,9.3,0.0,4.9,0.0,0.0,0.0,0.0,7.0,0.0,290.4
2026-05-22 14:00:00,13.1,36.4,0.0,7.3,4.9,3.3,39.6,32.4,7.0,2.1,0.0,0.0,0.0,3.9,0.0,0.0,0.0,0.0,8.5,0.0,158.5
2026-05-22 15:00:00,45.3,55.5,0.0,11.4,22.5,36.3,50.0,49.9,24.8,26.1,37.7,28.0,9.8,27.6,38.0,36.9,49.2,31.6,50.7,36.8,668.1
2026-05-22 16:00:00,175.3,96.3,65.4,107.0,115.4,144.2,80.2,73.2,107.2,120.8,147.8,115.0,94.6,102.8,129.7,163.5,145.7,92.3,153.4,151.2,2381.0
2026-05-22 17:00:00,199.6,113.1,74.2,138.0,153.6,179.3,109.3,92.4,129.0,122.0,195.3,137.6,132.3,120.4,130.4,187.9,159.4,118.1,183.0,207.6,2882.5
2026-05-22 18:00:00,136.8,80.2,17.7,77.2,68.0,124.9,80.9,78.4,72.0,74.1,176.6,80.5,57.2,66.9,58.9,116.7,77.0,76.3,94.5,115.3,1730.1
2026-05-22 19:00:00,100.4,54.2,30.1,68.8,54.7,109.3,56.8,54.4,75.0,58.2,136.8,56.9,45.4,51.3,62.8,126.3,109.0,39.2,90.4,83.5,1463.5
2026-05-22 20:00:00,389.7,220.5,248.2,338.3,338.1,376.1,222.5,201.5,303.0,289.4,373.5,281.6,297.6,333.7,336.5,284.9,334.7,320.7,344.3,396.3,6231.1
2026-05-22 21:00:00,551.8,288.9,387.6,436.3,422.1,523.5,285.6,242.6,349.2,424.7,515.4,388.5,366.0,377.0,396.9,405.5,389.7,364.9,444.0,459.4,8019.6
2026-05-22 22:00:00,505.2,280.4,580.1,474.7,573.3,480.2,306.9,300.3,408.8,454.2,492.4,385.5,410.0,425.3,413.2,413.0,385.0,371.6,477.4,498.3,8635.8
2026-05-22 23:00:00,537.7,301.1,535.7,486.3,571.3,507.0,306.9,280.7,452.9,484.7,552.9,404.3,425.7,447.7,452.1,444.9,432.5,343.1,538.7,543.3,9049.5
2026-05-23 00:00:00,599.8,308.6,607.0,579.1,647.3,536.6,311.8,310.6,478.3,514.9,577.9,476.7,477.3,527.0,543.1,562.0,574.7,369.5,610.2,680.6,10293.0
2026-05-23 01:00:00,536.6,247.0,513.8,480.7,594.3,474.4,265.8,243.8,424.5,449.1,491.3,413.0,433.8,458.6,454.3,510.6,493.2,346.4,521.0,583.6,8935.8
2026-05-23 02:00:00,450.3,245.1,432.4,409.3,476.8,394.2,242.9,225.3,386.0,410.1,414.6,339.3,367.2,380.3,412.8,408.8,398.1,324.9,452.8,487.1,7658.3
2026-05-23 03:00:00,358.6,204.4,340.9,366.9,381.1,326.4,193.1,190.5,329.2,293.0,346.9,287.7,313.1,320.3,286.2,362.5,331.8,259.2,347.9,364.1,6203.8
2026-05-23 04:00:00,378.1,241.4,372.6,371.2,406.7,365.1,225.6,215.7,329.6,319.3,397.8,302.8,321.5,379.5,308.1,382.6,353.8,290.1,416.7,378.7,6756.9
2026-05-23 05:00:00,410.2,219.7,340.9,347.4,373.3,398.4,228.2,212.6,328.3,283.9,447.8,286.7,309.1,337.3,291.5,408.1,372.6,307.2,417.1,359.9,6680.2
2026-05-23 06:00:00,403.2,216.2,312.6,337.0,380.9,387.8,243.8,212.2,305.9,297.0,401.9,291.3,304.6,311.8,289.0,403.9,368.8,304.5,391.0,362.0,6525.4
2026-05-23 07:00:00,350.0,189.0,286.7,294.3,333.4,325.1,224.5,203.8,271.0,256.3,383.8,267.7,254.0,277.3,265.4,354.4,303.2,251.8,331.0,310.4,5733.1
2026-05-23 08:00:00,251.2,147.0,209.1,230.7,280.7,240.6,143.6,132.5,205.4,207.1,283.0,198.4,206.8,218.6,216.2,272.4,201.7,154.4,241.9,262.4,4303.7
2026-05-23 09:00:00,179.2,115.3,181.4,178.0,190.3,178.2,113.6,104.5,152.3,167.6,186.6,144.6,159.0,173.1,150.5,183.2,161.7,107.5,176.7,188.8,3192.1
2026-05-23 10:00:00,94.5,83.1,105.6,112.6,141.4,103.4,76.9,79.2,94.5,104.0,122.9,71.4,76.5,109.2,97.8,104.6,85.6,73.8,113.6,119.6,1970.2
2026-05-23 11:00:00,74.1,67.3,64.0,74.6,129.3,76.5,57.6,64.5,76.6,85.3,96.7,37.3,36.3,70.9,63.4,91.6,52.7,48.7,71.8,72.3,1411.5
2026-05-23 12:00:00,165.2,115.4,132.0,132.4,183.3,142.1,97.8,104.1,122.2,136.7,135.2,116.1,130.2,145.1,96.0,137.4,80.3,92.7,163.5,122.8,2550.5
2026-05-23 13:00:00,138.8,96.7,70.3,82.9,120.3,140.9,80.8,95.1,92.0,81.2,137.6,103.1,102.2,101.5,74.8,134.8,98.6,89.8,103.7,94.3,2039.4
2026-05-23 14:00:00,177.1,128.7,68.0,105.2,127.8,160.9,111.2,114.4,105.2,98.0,164.8,103.7,109.2,124.6,93.6,149.0,165.8,108.3,133.8,118.3,2467.6
2026-05-23 15:00:00,250.1,159.3,119.0,164.0,194.8,246.1,158.3,149.9,176.7,170.7,263.5,151.6,190.4,222.5,211.6,234.5,231.1,210.7,229.4,258.2,3992.4
2026-05-23 16:00:00,279.1,168.9,158.2,197.3,223.4,271.3,163.3,143.7,196.0,209.0,311.0,179.8,205.4,247.9,256.7,282.9,282.3,223.0,269.8,272.0,4541.0
2026-05-23 17:00:00,307.9,149.7,159.9,188.1,202.0,291.9,158.9,138.7,196.4,199.8,313.0,202.9,203.5,235.8,232.0,301.4,289.2,235.2,257.8,268.7,4532.8
2026-05-23 18:00:00,320.3,143.7,178.5,212.9,225.3,325.8,141.7,131.5,195.8,189.8,459.4,231.7,201.3,234.9,222.1,309.3,305.4,222.6,257.8,278.3,4788.1
2026-05-23 19:00:00,266.2,133.9,151.1,187.0,203.0,300.0,127.8,121.5,197.2,192.4,416.7,215.3,204.7,208.5,249.5,312.1,289.9,195.3,271.1,272.9,4516.1
2026-05-23 20:00:00,301.8,142.0,171.8,186.3,214.0,262.4,149.6,141.2,186.2,163.8,308.5,203.7,151.4,222.5,261.2,344.8,226.3,169.3,271.8,307.1,4385.7
2026-05-23 21:00:00,323.0,156.5,214.2,212.7,232.7,294.0,177.6,144.1,187.3,186.1,370.1,209.9,181.8,243.0,192.4,423.0,263.8,230.2,257.9,271.1,4771.4
2026-05-23 22:00:00,307.8,160.5,189.2,219.8,241.2,291.6,192.0,153.4,187.7,186.0,380.4,210.3,198.1,254.5,213.7,377.3,268.3,243.8,272.8,276.1,4824.5
2026-05-23 23:00:00,281.6,157.8,193.7,203.3,204.6,264.2,181.5,160.8,193.7,170.4,362.7,190.9,199.6,222.5,220.2,359.1,256.5,214.7,292.4,290.2,4620.4
2026-05-24 00:00:00,205.3,105.8,109.8,141.0,150.6,206.3,142.0,125.8,138.0,146.1,340.2,157.2,162.9,183.3,180.2,282.7,207.2,181.5,232.6,262.1,3660.6
2026-05-24 01:00:00,199.1,114.5,59.7,150.5,128.5,188.2,131.7,113.8,129.5,110.6,264.9,136.7,156.9,182.0,156.3,262.7,190.2,167.3,218.3,238.7,3300.1
2026-05-24 02:00:00,204.2,116.9,67.9,167.2,140.1,204.0,149.9,127.4,154.1,141.7,294.9,150.6,170.4,186.7,180.1,306.8,206.8,198.3,231.9,263.8,3663.7
2026-05-24 03:00:00,254.8,134.3,93.7,192.7,205.0,245.9,170.9,147.7,185.6,176.2,337.8,195.9,208.0,227.4,204.9,359.0,236.3,241.3,267.7,291.6,4376.7
2026-05-24 04:00:00,324.5,162.4,203.8,263.3,272.8,344.2,192.9,168.8,282.8,243.0,534.2,280.2,277.5,291.6,272.1,454.5,347.5,305.4,385.0,378.5,5985.0
2026-05-24 05:00:00,414.6,207.5,273.8,338.9,337.6,423.1,241.6,216.0,353.5,282.4,600.4,355.4,332.3,350.9,328.6,552.4,406.4,362.9,481.9,463.6,7323.8
2026-05-24 06:00:00,432.8,236.1,296.9,378.2,395.7,443.0,252.3,214.3,369.9,299.7,681.4,378.7,368.7,379.7,384.2,621.1,445.4,362.7,464.6,497.3,7902.7
2026-05-24 07:00:00,328.7,204.3,257.6,309.4,307.2,360.3,208.7,204.0,287.5,262.0,504.9,293.2,303.3,296.0,274.8,381.9,319.2,308.5,332.8,376.2,6120.5
2026-05-24 08:00:00,268.1,172.9,187.8,259.3,246.3,295.5,164.6,169.8,236.4,205.8,398.8,243.8,237.2,255.2,232.2,283.4,268.2,248.8,280.5,312.6,4967.2
2026-05-24 09:00:00,218.5,153.1,160.0,206.6,208.5,216.5,155.7,152.0,194.4,173.0,286.8,192.3,173.5,220.3,185.8,245.4,220.2,238.9,229.1,250.7,4081.3
2026-05-24 10:00:00,233.9,153.7,165.4,219.0,212.1,221.3,157.5,142.8,186.3,177.0,314.3,210.1,177.2,208.8,198.1,244.6,228.1,245.2,240.7,261.0,4197.1
2026-05-24 11:00:00,307.2,177.9,218.6,248.8,243.3,255.0,164.3,172.8,219.0,219.0,381.2,238.6,220.6,235.0,227.8,268.3,282.0,304.2,287.9,312.8,4984.3
2026-05-24 12:00:00,409.4,239.2,337.0,342.7,334.5,375.7,219.6,249.4,330.6,366.9,504.1,350.3,351.1,348.1,344.0,352.1,428.2,423.3,425.2,499.4,7230.8
2026-05-24 13:00:00,502.7,263.7,414.0,415.0,402.2,458.4,254.2,215.7,408.1,463.9,501.3,412.1,416.8,426.6,395.6,453.9,518.9,506.2,520.7,650.5,8600.5
2026-05-24 14:00:00,616.3,337.9,519.1,507.6,475.1,567.2,327.3,283.7,532.3,577.4,572.8,517.9,493.1,562.2,485.0,572.9,695.0,640.4,627.4,747.3,10657.9
2026-05-24 15:00:00,686.6,368.2,596.7,600.4,604.4,687.3,357.7,307.5,572.3,679.9,676.0,565.1,549.6,651.7,564.7,684.3,759.2,715.2,733.4,881.0,12241.2
