SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-05-15 00:00:00,2.698292481030974,0.039,16.3
2026-05-15 01:00:00,3.188348906022526,0.065,16.0
2026-05-15 02:00:00,3.539490040853339,0.107,15.8
2026-05-15 03:00:00,3.699903923618533,0.145,15.6
2026-05-15 04:00:00,3.8243001123676357,0.166,15.5
2026-05-15 05:00:00,3.6307671705610023,0.166,15.3
2026-05-15 06:00:00,3.5064508537488117,0.134,15.5
2026-05-15 07:00:00,3.393415772725871,0.096,16.3
2026-05-15 08:00:00,3.1035767171728326,0.051,17.4
2026-05-15 09:00:00,2.5107002222070687,0.017,18.4
2026-05-15 10:00:00,2.213125655670522,0.035,19.1
2026-05-15 11:00:00,2.6207298960861545,0.212,19.6
2026-05-15 12:00:00,3.18288555554564,0.478,19.9
2026-05-15 13:00:00,4.031830856880839,0.533,19.8
2026-05-15 14:00:00,4.843891510054836,0.448,19.9
2026-05-15 15:00:00,5.298838732957951,0.363,19.8
2026-05-15 16:00:00,5.005572856665321,0.317,19.6
2026-05-15 17:00:00,4.294895224539893,0.231,19.3
2026-05-15 18:00:00,3.6468094208094413,0.161,18.7
2026-05-15 19:00:00,3.1696875173624184,0.072,17.8
2026-05-15 20:00:00,2.8262091390752544,0.025,17.0
2026-05-15 21:00:00,3.0609519040727524,0.007,16.6
2026-05-15 22:00:00,2.813780179257713,0.007,16.4
2026-05-15 23:00:00,2.3318507349000326,0.015,16.3
2026-05-16 00:00:00,2.2314878376329155,0.024,16.2
2026-05-16 01:00:00,2.101427227174369,0.023,16.0
2026-05-16 02:00:00,1.9363921950666643,0.02,15.8
2026-05-16 03:00:00,1.649102601412027,0.012,15.6
2026-05-16 04:00:00,1.6349140514079183,0.002,15.5
2026-05-16 05:00:00,1.978908794097837,0.002,15.5
2026-05-16 06:00:00,2.4483260041747448,0.016,15.7
2026-05-16 07:00:00,2.7374671714237153,0.023,16.4
2026-05-16 08:00:00,2.5908945094157683,0.028,17.3
2026-05-16 09:00:00,2.3522526193072055,0.044,18.1
2026-05-16 10:00:00,2.5344903690274596,0.097,18.8
2026-05-16 11:00:00,2.801525475949931,0.188,19.5
2026-05-16 12:00:00,3.404879873202271,0.293,20.0
2026-05-16 13:00:00,3.838630675843345,0.358,20.2
2026-05-16 14:00:00,4.3357592484709935,0.41,20.4
2026-05-16 15:00:00,4.748869084648691,0.395,20.2
2026-05-16 16:00:00,5.093479010079979,0.328,19.7
2026-05-16 17:00:00,5.055035138414805,0.239,19.2
2026-05-16 18:00:00,4.701366752933201,0.155,18.3
2026-05-16 19:00:00,4.115749023726345,0.1,17.4
2026-05-16 20:00:00,3.223943928286835,0.062,16.7
2026-05-16 21:00:00,2.9134270166046905,0.039,16.3
2026-05-16 22:00:00,2.382819734813686,0.019,16.0
2026-05-16 23:00:00,1.9564804661511752,0.004,15.9
2026-05-17 00:00:00,1.927755501419798,0.0,15.7
2026-05-17 01:00:00,2.096009964340218,0.0,15.4
2026-05-17 02:00:00,2.4783350551704495,0.003,15.1
2026-05-17 03:00:00,2.2920910523190745,0.005,15.0
2026-05-17 04:00:00,2.4122866289521196,0.001,14.9
2026-05-17 05:00:00,2.219457820145698,0.005,14.8
2026-05-17 06:00:00,2.175511964355992,0.02,15.0
2026-05-17 07:00:00,2.0821689581587552,0.013,15.6
2026-05-17 08:00:00,1.9092352775948687,0.002,16.7
2026-05-17 09:00:00,2.1759479067463685,0.001,17.8
2026-05-17 10:00:00,2.250216386461614,0.012,18.8
2026-05-17 11:00:00,2.738461323663198,0.059,19.2
2026-05-17 12:00:00,3.2109204274500662,0.127,19.7
2026-05-17 13:00:00,3.3739809889348518,0.188,20.3
2026-05-17 14:00:00,3.6488152073024507,0.237,20.5
2026-05-17 15:00:00,4.156807709456254,0.25,20.4
2026-05-17 16:00:00,4.19059177761243,0.237,20.0
2026-05-17 17:00:00,3.7127611042281816,0.201,19.5
2026-05-17 18:00:00,3.4565818495702363,0.136,18.9
2026-05-17 19:00:00,3.083602927976507,0.065,18.0
2026-05-17 20:00:00,2.6869590120246563,0.021,17.2
2026-05-17 21:00:00,2.499907452912098,0.006,16.8
2026-05-17 22:00:00,2.20011990228745,0.003,16.5
2026-05-17 23:00:00,2.113068683040614,0.003,16.5
2026-05-18 00:00:00,2.2870396211980744,0.002,16.4
2026-05-18 01:00:00,2.5213659074731725,0.004,16.1
2026-05-18 02:00:00,2.434914924828921,0.013,15.7
2026-05-18 03:00:00,2.445573615250341,0.019,15.6
2026-05-18 04:00:00,2.8309330164249156,0.023,15.5
2026-05-18 05:00:00,3.0063730760125145,0.027,15.3
2026-05-18 06:00:00,2.7842160377489322,0.028,15.5
2026-05-18 07:00:00,2.753329243816288,0.03,16.5
2026-05-18 08:00:00,2.829950787152915,0.028,17.7
2026-05-18 09:00:00,2.566837095258816,0.024,18.7
2026-05-18 10:00:00,2.700497267666356,0.027,19.7
2026-05-18 11:00:00,3.124394122892932,0.099,20.6
2026-05-18 12:00:00,3.7851959528655468,0.262,21.1
2026-05-18 13:00:00,4.57621523860359,0.495,21.3
2026-05-18 14:00:00,5.366249886466422,0.851,21.4
2026-05-18 15:00:00,6.248045624706212,1.075,21.4
2026-05-18 16:00:00,6.2922607163148365,1.071,21.0
2026-05-18 17:00:00,6.049494360634699,0.914,20.5
2026-05-18 18:00:00,5.647324866815386,0.682,20.0
2026-05-18 19:00:00,5.476355505532466,0.453,19.2
2026-05-18 20:00:00,4.811641031541432,0.297,18.5
2026-05-18 21:00:00,5.383931196993642,0.21,18.2
2026-05-18 22:00:00,5.1466836282403685,0.128,18.0
2026-05-18 23:00:00,4.300115749970552,0.077,17.7
2026-05-19 00:00:00,4.0272040754505865,0.072,17.5
2026-05-19 01:00:00,4.070128106529931,0.107,17.3
2026-05-19 02:00:00,4.217375948086595,0.154,17.1
2026-05-19 03:00:00,4.464952356318272,0.183,17.0
2026-05-19 04:00:00,4.488303087805759,0.203,16.9
2026-05-19 05:00:00,5.325112330601136,0.224,17.0
2026-05-19 06:00:00,5.829539165053648,0.252,17.2
2026-05-19 07:00:00,5.913911574734879,0.335,17.6
2026-05-19 08:00:00,5.843695308859347,0.448,18.1
2026-05-19 09:00:00,5.898053279519865,0.434,18.7
2026-05-19 10:00:00,5.847467537357921,0.26,19.4
2026-05-19 11:00:00,5.2679463829437445,0.101,20.2
2026-05-19 12:00:00,5.122704514037257,0.043,20.8
2026-05-19 13:00:00,5.788360006745327,0.046,20.9
2026-05-19 14:00:00,5.536234859032105,0.134,20.7
2026-05-19 15:00:00,5.43239977552528,0.224,20.5
2026-05-19 16:00:00,5.677468240172488,0.201,20.3
2026-05-19 17:00:00,5.684727698432,0.167,20.0
2026-05-19 18:00:00,5.245769248015305,0.116,19.8
