SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2025-12-01 00:00:00,6.541875496675647,0.306,12.7
2025-12-01 01:00:00,7.12963757225964,0.246,12.6
2025-12-01 02:00:00,8.670646532027801,0.429,12.5
2025-12-01 03:00:00,9.772504762460438,0.828,11.9
2025-12-01 04:00:00,10.128502470348511,1.027,11.4
2025-12-01 05:00:00,10.290868223801068,1.045,10.9
2025-12-01 06:00:00,10.158511812944104,0.993,10.3
2025-12-01 07:00:00,9.295963920559839,0.797,10.0
2025-12-01 08:00:00,8.277441599508029,0.555,9.8
2025-12-01 09:00:00,7.507281443145409,0.439,9.9
2025-12-01 10:00:00,7.266740379231333,0.536,10.0
2025-12-01 11:00:00,7.4207611211687325,0.808,10.0
2025-12-01 12:00:00,7.844640026319479,1.088,10.0
2025-12-01 13:00:00,8.372596709909791,1.283,9.9
2025-12-01 14:00:00,8.834082660715403,1.412,9.7
2025-12-01 15:00:00,9.115134696700473,1.387,9.6
2025-12-01 16:00:00,9.1811697598866,1.217,9.3
2025-12-01 17:00:00,8.847775965595654,0.922,8.8
2025-12-01 18:00:00,8.32017642978257,0.685,8.5
2025-12-01 19:00:00,7.7142428566511,0.495,8.2
2025-12-01 20:00:00,7.127537529498145,0.37,8.0
2025-12-01 21:00:00,7.00491425205591,0.31,7.9
2025-12-01 22:00:00,7.211516064268765,0.361,7.7
2025-12-01 23:00:00,8.075031855103378,0.489,7.6
2025-12-02 00:00:00,8.704495477892667,0.621,7.4
2025-12-02 01:00:00,9.339516306505306,0.72,7.2
2025-12-02 02:00:00,9.52849888111473,0.855,7.0
2025-12-02 03:00:00,9.596128347478578,0.898,6.8
2025-12-02 04:00:00,9.52500293709327,0.816,6.4
2025-12-02 05:00:00,9.055582242539007,0.738,6.0
2025-12-02 06:00:00,8.94758224253901,0.727,5.4
2025-12-02 07:00:00,8.761270599315361,0.778,5.0
2025-12-02 08:00:00,8.327895766549997,0.847,5.0
2025-12-02 09:00:00,8.649080233367368,0.935,5.3
2025-12-02 10:00:00,9.629833876439529,1.049,5.8
2025-12-02 11:00:00,11.03575618399858,1.342,6.1
2025-12-02 12:00:00,11.082147525217646,1.655,6.4
2025-12-02 13:00:00,11.41149478670511,1.676,6.4
2025-12-02 14:00:00,11.202864090774447,1.52,6.2
2025-12-02 15:00:00,11.130181228843664,1.437,6.1
2025-12-02 16:00:00,11.053997294569585,1.595,5.8
2025-12-02 17:00:00,11.109912956088412,1.8,5.4
2025-12-02 18:00:00,11.038396348595786,1.904,4.9
2025-12-02 19:00:00,11.139534141451202,1.732,4.5
2025-12-02 20:00:00,10.696452337097282,1.417,4.3
2025-12-02 21:00:00,9.633382235067954,1.221,4.2
2025-12-02 22:00:00,10.600295970971297,1.327,4.1
2025-12-02 23:00:00,10.579510407821324,1.671,4.1
2025-12-03 00:00:00,10.84016575840164,1.974,4.0
2025-12-03 01:00:00,11.205571962115497,1.998,3.8
2025-12-03 02:00:00,11.64369651386848,1.869,3.7
2025-12-03 03:00:00,11.029051926569318,1.589,3.4
2025-12-03 04:00:00,9.937706469017424,1.254,2.7
2025-12-03 05:00:00,9.045689012503114,1.147,1.5
2025-12-03 06:00:00,8.371737522968136,1.147,0.2
2025-12-03 07:00:00,7.708063776211732,0.91,-0.5
2025-12-03 08:00:00,7.229055782375348,0.638,-1.0
2025-12-03 09:00:00,6.348324769852712,0.4,-1.3
2025-12-03 10:00:00,4.517323401697098,0.124,-1.0
2025-12-03 11:00:00,3.462818657979131,0.04,-0.2
2025-12-03 12:00:00,4.449413434478576,0.118,0.4
2025-12-03 13:00:00,6.844983138391708,0.116,1.1
2025-12-03 14:00:00,6.9513349603434,0.141,1.5
2025-12-03 15:00:00,6.896109843722094,0.26,1.2
2025-12-03 16:00:00,8.766778998636083,0.527,1.7
2025-12-03 17:00:00,9.699831346265913,1.24,2.1
2025-12-03 18:00:00,11.125120457571272,1.766,2.4
2025-12-03 19:00:00,11.31987101919331,1.161,2.8
2025-12-03 20:00:00,10.483092387185453,0.533,2.6
2025-12-03 21:00:00,8.556739652712697,0.423,2.5
2025-12-03 22:00:00,7.759493314049356,0.445,2.7
2025-12-03 23:00:00,7.712325920746649,0.658,2.9
2025-12-04 00:00:00,8.007062805130936,0.764,2.8
2025-12-04 01:00:00,6.474875237909874,0.365,2.1
2025-12-04 02:00:00,5.437383235353231,0.217,0.6
2025-12-04 03:00:00,5.243621974379076,0.448,0.3
2025-12-04 04:00:00,5.425053524217433,0.47,0.2
2025-12-04 05:00:00,5.071346357485257,0.346,-0.2
2025-12-04 06:00:00,5.077969274799975,0.274,-0.5
2025-12-04 07:00:00,5.035694507355811,0.274,-0.7
2025-12-04 08:00:00,5.078747598923276,0.295,-0.9
2025-12-04 09:00:00,5.230815581110016,0.295,-0.2
2025-12-04 10:00:00,4.827226159261661,0.274,0.5
2025-12-04 11:00:00,4.6248140746379685,0.254,1.4
2025-12-04 12:00:00,3.5533693686457335,0.178,2.3
2025-12-04 13:00:00,2.6668080398955363,0.062,3.1
2025-12-04 14:00:00,1.993426329767768,0.01,3.8
2025-12-04 15:00:00,1.6802858084677874,0.031,4.4
2025-12-04 16:00:00,2.464308036086951,0.058,4.7
2025-12-04 17:00:00,3.8945016098190126,0.065,4.8
2025-12-04 18:00:00,5.313503164353501,0.086,4.9
2025-12-04 19:00:00,6.7114575810832875,0.193,5.2
2025-12-04 20:00:00,9.417038832111169,0.378,6.4
2025-12-04 21:00:00,9.531399410039349,0.349,6.8
2025-12-04 22:00:00,10.192416448274702,0.256,7.2
2025-12-04 23:00:00,13.49303218886473,1.458,6.8
2025-12-05 00:00:00,13.791349967900237,3.001,6.6
2025-12-05 01:00:00,13.077301295617627,2.429,5.8
2025-12-05 02:00:00,11.219676949345365,1.217,4.8
2025-12-05 03:00:00,9.851100421231878,0.878,4.3
2025-12-05 04:00:00,9.472124484650799,0.918,3.9
2025-12-05 05:00:00,9.251719685270066,0.935,3.6
2025-12-05 06:00:00,8.137860632607584,0.828,3.1
2025-12-05 07:00:00,6.750429731894511,0.518,2.8
2025-12-05 08:00:00,5.977013287042217,0.335,2.5
2025-12-05 09:00:00,5.423797610611767,0.326,2.8
2025-12-05 10:00:00,5.250808053954449,0.328,3.3
2025-12-05 11:00:00,5.012871945434444,0.328,3.7
2025-12-05 12:00:00,5.075779130544711,0.335,4.1
2025-12-05 13:00:00,5.338478385168207,0.335,4.6
2025-12-05 14:00:00,5.510192573171845,0.403,4.8
2025-12-05 15:00:00,5.77795117674988,0.472,4.8
2025-12-05 16:00:00,5.512588838090334,0.342,4.6
2025-12-05 17:00:00,5.160270613438016,0.175,4.2
2025-12-05 18:00:00,4.351802126031895,0.081,3.7
2025-12-05 19:00:00,3.789532228409281,0.065,3.3
2025-12-05 20:00:00,3.554084286661446,0.096,3.0
2025-12-05 21:00:00,3.4948537292330517,0.129,2.7
2025-12-05 22:00:00,3.1518375216182135,0.101,2.5
2025-12-05 23:00:00,2.890492834302586,0.063,2.2
2025-12-06 00:00:00,2.8578644293806423,0.052,1.9
2025-12-06 01:00:00,2.959725553339384,0.065,1.7
