SYSDATETIME,WIND_SPEED_CORRECTED,POWER_PER_TURBINE,POWER_TOTAL
2026-04-10 06:00:00,7.408454783285524,1266.4,25327.4
2026-04-10 07:00:00,6.8738769143134535,1021.0,20420.3
2026-04-10 08:00:00,7.08120975339903,1109.5,22189.4
2026-04-10 09:00:00,6.966770762589677,1040.8,20815.7
2026-04-10 10:00:00,6.430287461525377,816.9,16337.7
2026-04-10 11:00:00,5.938983786905485,608.5,12170.0
2026-04-10 12:00:00,5.980643192113262,620.3,12406.0
2026-04-10 13:00:00,5.896820999787972,597.3,11945.5
2026-04-10 14:00:00,6.381236699205621,788.4,15768.4
2026-04-10 15:00:00,5.9519058979450055,603.5,12070.3
2026-04-10 16:00:00,5.820526163389651,573.9,11477.3
2026-04-10 17:00:00,5.946267821094541,609.4,12187.6
2026-04-10 18:00:00,6.476365916426493,823.4,16467.1
2026-04-10 19:00:00,5.860511729796887,582.0,11640.0
2026-04-10 20:00:00,5.4516905674796,453.2,9063.7
2026-04-10 21:00:00,4.517444304729494,239.2,4783.8
2026-04-10 22:00:00,4.321747389973544,199.8,3996.0
2026-04-10 23:00:00,4.305662123156482,200.1,4002.4
2026-04-11 00:00:00,3.9259732362507855,133.3,2665.8
2026-04-11 01:00:00,3.587287878213421,77.1,1541.0
2026-04-11 02:00:00,3.3951952516964194,58.4,1168.4
2026-04-11 03:00:00,3.1165574723772984,68.1,1361.9
2026-04-11 04:00:00,3.036008959633444,68.6,1372.9
2026-04-11 05:00:00,3.2888416434947008,57.5,1150.2
2026-04-11 06:00:00,3.7130180968666022,97.4,1948.4
2026-04-11 07:00:00,4.16988775016827,175.0,3499.1
2026-04-11 08:00:00,4.789923995318766,297.2,5944.8
2026-04-11 09:00:00,5.260684637845645,405.3,8107.0
2026-04-11 10:00:00,6.061774028456869,661.8,13235.2
2026-04-11 11:00:00,6.661167452759452,909.1,18183.0
2026-04-11 12:00:00,6.989051227547825,1052.3,21046.8
2026-04-11 13:00:00,6.592895048184026,873.5,17470.3
2026-04-11 14:00:00,6.219404939256867,716.6,14331.2
2026-04-11 15:00:00,5.612501584637468,496.1,9922.1
2026-04-11 16:00:00,4.669171699102994,267.0,5339.2
2026-04-11 17:00:00,3.897247138553713,130.3,2605.6
2026-04-11 18:00:00,2.9891380148876108,62.6,1252.0
2026-04-11 19:00:00,2.5410764075165337,44.4,888.8
2026-04-11 20:00:00,2.117786377697336,44.1,882.1
2026-04-11 21:00:00,1.841379257933295,44.4,887.2
2026-04-11 22:00:00,1.8998595362839537,44.2,883.4
2026-04-11 23:00:00,1.7648930546382942,43.8,875.5
2026-04-12 00:00:00,1.8837181629360595,43.3,866.2
2026-04-12 01:00:00,2.417102897047464,43.8,876.3
2026-04-12 02:00:00,2.9376851454608124,62.3,1246.6
2026-04-12 03:00:00,3.625616017642911,87.9,1757.7
2026-04-12 04:00:00,3.8640097829888314,121.6,2432.6
2026-04-12 05:00:00,4.012950278538739,149.6,2992.4
2026-04-12 06:00:00,4.183363678472936,177.3,3546.7
2026-04-12 07:00:00,4.0248468140563824,149.7,2994.4
2026-04-12 08:00:00,4.006302412071377,150.3,3005.1
2026-04-12 09:00:00,3.124609279321088,69.6,1392.6
2026-04-12 10:00:00,2.895075467836219,63.9,1277.9
2026-04-12 11:00:00,2.434046165424657,44.8,895.2
2026-04-12 12:00:00,2.4927079626196846,45.0,901.0
2026-04-12 13:00:00,2.460338139415876,44.6,891.3
2026-04-12 14:00:00,2.276252079448738,45.6,912.1
2026-04-12 15:00:00,2.465738216218673,45.1,902.5
2026-04-12 16:00:00,2.5364102053203457,45.1,902.4
2026-04-12 17:00:00,2.5452749881954886,46.3,926.3
2026-04-12 18:00:00,2.5590612505356427,45.6,912.9
2026-04-12 19:00:00,2.0820244216581347,44.4,888.8
2026-04-12 20:00:00,1.9270952435563689,44.1,882.1
2026-04-12 21:00:00,1.9170967974141664,44.4,887.2
2026-04-12 22:00:00,1.9589928565588863,44.2,883.4
2026-04-12 23:00:00,2.2866550304535846,43.8,875.5
2026-04-13 00:00:00,2.406929262589188,43.3,866.2
2026-04-13 01:00:00,2.827703378807804,43.8,876.3
2026-04-13 02:00:00,3.9156761414487473,134.7,2694.4
2026-04-13 03:00:00,4.72364379831788,285.7,5713.5
2026-04-13 04:00:00,5.278509283644665,408.6,8171.8
2026-04-13 05:00:00,5.962004330161399,633.2,12664.8
2026-04-13 06:00:00,6.258006732953475,748.1,14961.7
2026-04-13 07:00:00,6.141113639719365,697.9,13957.3
2026-04-13 08:00:00,5.791767686221833,572.2,11444.4
2026-04-13 09:00:00,5.458480470627167,454.6,9091.4
2026-04-13 10:00:00,5.699611069941572,529.1,10582.9
2026-04-13 11:00:00,6.095367522380935,669.6,13391.4
2026-04-13 12:00:00,6.126106327527022,671.0,13420.3
2026-04-13 13:00:00,6.228197207919972,715.6,14311.7
2026-04-13 14:00:00,6.052911708225853,655.7,13113.8
2026-04-13 15:00:00,6.098640293312293,663.0,13259.3
2026-04-13 16:00:00,5.8698461340659245,589.1,11781.9
2026-04-13 17:00:00,4.861783356479755,308.9,6177.5
2026-04-13 18:00:00,3.393100915322365,57.0,1139.3
2026-04-13 19:00:00,2.9121332426219797,62.5,1250.1
2026-04-13 20:00:00,2.511237103023513,44.1,882.1
2026-04-13 21:00:00,2.2666718826145926,44.4,887.2
2026-04-13 22:00:00,1.9692874896030987,44.2,883.4
2026-04-13 23:00:00,1.830226501405378,43.8,875.5
2026-04-14 00:00:00,1.4911508726963556,43.3,866.2
2026-04-14 01:00:00,1.7254199510944122,43.8,876.3
2026-04-14 02:00:00,2.2055279494299413,45.1,901.2
2026-04-14 03:00:00,2.5566406426147736,44.9,898.6
2026-04-14 04:00:00,2.262303655378995,44.8,896.8
2026-04-14 05:00:00,2.0238467373987707,44.9,898.8
2026-04-14 06:00:00,1.8440011210380889,44.9,898.8
2026-04-14 07:00:00,1.6822061234697077,45.0,900.7
2026-04-14 08:00:00,1.7847401064330723,45.6,911.4
2026-04-14 09:00:00,1.8682452066472883,45.9,918.0
2026-04-14 10:00:00,1.5948027040388153,46.1,921.5
2026-04-14 11:00:00,1.467371836720376,44.8,895.2
2026-04-14 12:00:00,1.7768399808252242,45.0,901.0
2026-04-14 13:00:00,2.4231775709062697,44.6,891.3
2026-04-14 14:00:00,3.1918288709305163,69.1,1381.3
2026-04-14 15:00:00,3.3900202056460733,58.8,1176.7
2026-04-14 16:00:00,3.645928777752149,89.2,1783.5
2026-04-14 17:00:00,3.5813302795297206,78.2,1564.9
2026-04-14 18:00:00,3.1937812564490278,67.4,1347.8
2026-04-14 19:00:00,2.913009177695561,62.5,1250.1
2026-04-14 20:00:00,2.3458191176153185,44.1,882.1
2026-04-14 21:00:00,1.8536567768181005,44.4,887.2
2026-04-14 22:00:00,1.8873254363226404,44.2,883.4
2026-04-14 23:00:00,1.6878632716898785,43.8,875.5
2026-04-15 00:00:00,1.9479357171850435,43.3,866.2
2026-04-15 01:00:00,2.1250774295750525,43.8,876.3
2026-04-15 02:00:00,2.394177280315358,45.1,901.2
2026-04-15 03:00:00,2.49455047800655,44.9,898.6
2026-04-15 04:00:00,2.249362001971652,44.8,896.8
2026-04-15 05:00:00,2.023314570005648,44.9,898.8
2026-04-15 06:00:00,2.0241946653667933,44.9,898.8
2026-04-15 07:00:00,1.7160597214515283,45.0,900.7
2026-04-15 08:00:00,1.4711110180041318,45.6,911.4
2026-04-15 09:00:00,1.749046487614974,45.9,918.0
2026-04-15 10:00:00,1.9002375749348464,46.1,921.5
2026-04-15 11:00:00,2.7533235435123125,44.8,895.2
2026-04-15 12:00:00,3.839434356217948,117.7,2354.3
2026-04-15 13:00:00,4.023270102177263,148.2,2963.4
2026-04-15 14:00:00,4.231388918560871,186.4,3728.6
2026-04-15 15:00:00,4.6805224174173565,273.8,5475.5
2026-04-15 16:00:00,5.257235896484394,395.9,7917.8
2026-04-15 17:00:00,5.937781412260286,609.4,12187.6
2026-04-15 18:00:00,6.403665158736968,801.9,16037.6
2026-04-15 19:00:00,6.250595602952084,739.2,14784.6
2026-04-15 20:00:00,5.960627647567562,625.6,12512.5
2026-04-15 21:00:00,5.224080542747314,394.2,7884.9
2026-04-15 22:00:00,4.698929375226094,275.3,5506.0
2026-04-15 23:00:00,4.563706231477134,250.6,5012.4
2026-04-16 00:00:00,4.368824190898352,213.4,4267.2
2026-04-16 01:00:00,4.035189664253271,152.6,3053.0
2026-04-16 02:00:00,4.239039729338801,186.0,3719.3
2026-04-16 03:00:00,5.192861290237714,392.1,7842.5
2026-04-16 04:00:00,4.553738633362379,251.6,5032.5
2026-04-16 05:00:00,3.4135188073224514,58.1,1161.3
2026-04-16 06:00:00,2.5367884571694352,44.9,898.8
2026-04-16 07:00:00,2.272228625300905,45.0,900.7
2026-04-16 08:00:00,2.306133314114652,45.6,911.4
2026-04-16 09:00:00,2.2497314318154467,45.9,918.0
2026-04-16 10:00:00,2.047578541334472,46.1,921.5
2026-04-16 11:00:00,2.138188703686323,44.8,895.2
2026-04-16 12:00:00,2.932404746622844,62.1,1242.2
2026-04-16 13:00:00,3.969236943478448,143.3,2866.5
2026-04-16 14:00:00,5.271366868079503,400.6,8011.4
2026-04-16 15:00:00,5.616436324182884,496.1,9922.1
2026-04-16 16:00:00,5.062634970770225,354.9,7098.1
2026-04-16 17:00:00,4.100043533422779,160.8,3215.3
2026-04-16 18:00:00,3.2191769957023086,62.7,1253.7
2026-04-16 19:00:00,2.7285974072192105,44.4,888.8
2026-04-16 20:00:00,2.545840335763367,44.1,882.1
2026-04-16 21:00:00,2.3538617472343617,44.4,887.2
2026-04-16 22:00:00,2.3210594379325067,44.2,883.4
2026-04-16 23:00:00,2.541266616845672,43.8,875.5
2026-04-17 00:00:00,2.724259159359834,43.3,866.2
2026-04-17 01:00:00,2.665881943176568,43.8,876.3
2026-04-17 02:00:00,2.745505301948445,45.1,901.2
2026-04-17 03:00:00,2.9264843962738443,62.2,1243.9
2026-04-17 04:00:00,2.450232493053119,44.8,896.8
2026-04-17 05:00:00,2.9903286874614503,62.5,1250.7
2026-04-17 06:00:00,3.420407510319378,58.1,1161.3
2026-04-17 07:00:00,3.7236416181746894,102.1,2042.7
2026-04-17 08:00:00,4.764537161184574,290.9,5819.0
2026-04-17 09:00:00,4.36572633100381,215.3,4306.4
2026-04-17 10:00:00,3.58394982203866,80.4,1608.5
2026-04-17 11:00:00,2.7934385169393687,44.8,895.2
2026-04-17 12:00:00,2.2079908040609406,45.0,901.0
2026-04-17 13:00:00,2.513888730511382,44.6,891.3
2026-04-17 14:00:00,3.041802476204356,69.1,1381.3
2026-04-17 15:00:00,2.9558161488872217,62.7,1253.6
2026-04-17 16:00:00,3.3008937257446576,56.4,1128.7
2026-04-17 17:00:00,3.705652351365044,96.5,1929.2
2026-04-17 18:00:00,4.197225887403211,180.5,3609.7
2026-04-17 19:00:00,4.559116675448501,250.2,5004.6
2026-04-17 20:00:00,4.69302506051146,274.6,5492.2
2026-04-17 21:00:00,5.172166642375232,379.1,7582.7
2026-04-17 22:00:00,5.542130966529689,488.5,9769.4
2026-04-17 23:00:00,6.190477916124962,719.5,14389.1
2026-04-18 00:00:00,7.056691421342634,1096.5,21930.4
2026-04-18 01:00:00,7.56338565806004,1335.9,26717.8
2026-04-18 02:00:00,7.725140394488291,1414.6,28292.1
2026-04-18 03:00:00,7.531330621228538,1336.2,26723.4
2026-04-18 04:00:00,7.125979395755628,1121.0,22419.7
2026-04-18 05:00:00,7.20515952048078,1171.5,23429.9
2026-04-18 06:00:00,6.829244955170956,982.7,19653.1
2026-04-18 07:00:00,6.299731742677512,760.1,15202.5
2026-04-18 08:00:00,6.1578828013847895,695.3,13905.4
2026-04-18 09:00:00,5.9384549824206285,610.9,12217.1
2026-04-18 10:00:00,5.385154571374947,431.6,8632.5
2026-04-18 11:00:00,5.850561283953737,580.7,11614.6
2026-04-18 12:00:00,6.247180720001545,734.1,14682.5
2026-04-18 13:00:00,6.755432013556365,937.8,18756.4
2026-04-18 14:00:00,7.242787952933863,1174.2,23484.5
2026-04-18 15:00:00,6.428393839397566,809.0,16179.6
2026-04-18 16:00:00,6.7097432594477455,930.2,18604.5
2026-04-18 17:00:00,5.943586731356906,609.4,12187.6
2026-04-18 18:00:00,4.96591164790224,335.4,6708.5
2026-04-18 19:00:00,3.451108650231931,61.6,1232.4
2026-04-18 20:00:00,2.866464808674132,44.1,882.1
2026-04-18 21:00:00,2.8489362911318272,44.4,887.2
2026-04-18 22:00:00,3.33105113259968,57.0,1140.5
2026-04-18 23:00:00,2.9320266535247184,61.5,1230.1
2026-04-19 00:00:00,2.640364244135787,43.3,866.2
2026-04-19 01:00:00,2.2639628845448554,43.8,876.3
2026-04-19 02:00:00,2.003380285718096,45.1,901.2
2026-04-19 03:00:00,1.900353069502759,44.9,898.6
2026-04-19 04:00:00,2.213104696620859,44.8,896.8
2026-04-19 05:00:00,2.396143261947397,44.9,898.8
2026-04-19 06:00:00,2.681381293554087,44.9,898.8
2026-04-19 07:00:00,2.94020764193593,62.9,1257.1
2026-04-19 08:00:00,2.988217846988455,63.4,1267.9
2026-04-19 09:00:00,2.6919893381201123,45.9,918.0
2026-04-19 10:00:00,1.95196448028685,46.1,921.5
2026-04-19 11:00:00,1.7247979347298004,44.8,895.2
2026-04-19 12:00:00,2.3019781692215693,45.0,901.0
2026-04-19 13:00:00,2.8486401170512803,44.6,891.3
2026-04-19 14:00:00,3.6793555747258737,94.9,1898.8
2026-04-19 15:00:00,4.271854762928123,193.9,3879.0
2026-04-19 16:00:00,4.504055970872025,238.7,4775.0
2026-04-19 17:00:00,4.079802596486605,160.8,3215.3
2026-04-19 18:00:00,3.2775928500028506,56.4,1127.2
2026-04-19 19:00:00,2.3977852590081805,44.4,888.8
2026-04-19 20:00:00,2.0772416624508447,44.1,882.1
2026-04-19 21:00:00,2.320707697112094,44.4,887.2
2026-04-19 22:00:00,2.250839237663263,44.2,883.4
2026-04-19 23:00:00,1.979327707217669,43.8,875.5
2026-04-20 00:00:00,2.2769288194529924,43.3,866.2
2026-04-20 01:00:00,2.3799862126256683,43.8,876.3
2026-04-20 02:00:00,3.2794851755259664,57.9,1157.3
2026-04-20 03:00:00,3.088967566159952,68.1,1361.9
2026-04-20 04:00:00,2.783104631824281,44.8,896.8
2026-04-20 05:00:00,2.4953852650622803,44.9,898.8
2026-04-20 06:00:00,2.209463523026779,44.9,898.8
2026-04-20 07:00:00,2.058544972649848,45.0,900.7
2026-04-20 08:00:00,2.192213232868481,45.6,911.4
2026-04-20 09:00:00,3.0255176150346963,69.6,1392.6
2026-04-20 10:00:00,4.371303351597087,215.2,4303.1
2026-04-20 11:00:00,5.031020334188,346.2,6924.4
2026-04-20 12:00:00,6.836668989828337,985.0,19699.6
2026-04-20 13:00:00,8.153730234199331,1661.1,33222.3
2026-04-20 14:00:00,9.750991167149383,2459.3,49185.0
2026-04-20 15:00:00,10.1915424053304,2703.1,54061.8
2026-04-20 16:00:00,9.559024569185317,2348.4,46968.7
2026-04-20 17:00:00,9.071484532788595,2121.3,42426.4
2026-04-20 18:00:00,9.016011353076712,2119.1,42381.3
2026-04-20 19:00:00,9.387149498448116,2314.7,46294.8
2026-04-20 20:00:00,8.99582482343569,2097.4,41947.3
2026-04-20 21:00:00,8.490244974585382,1837.9,36758.4
2026-04-20 22:00:00,7.7421081072792335,1439.3,28785.3
2026-04-20 23:00:00,6.958463673139395,1048.6,20972.0
2026-04-21 00:00:00,6.152037111758407,693.0,13859.6
2026-04-21 01:00:00,5.484947955943308,462.9,9257.3
2026-04-21 02:00:00,5.229814371420786,397.6,7952.2
2026-04-21 03:00:00,4.910925790348941,321.9,6438.0
2026-04-21 04:00:00,5.066036815474136,361.1,7223.0
2026-04-21 05:00:00,4.466298410110613,231.4,4627.2
2026-04-21 06:00:00,4.381342153330106,214.4,4288.1
2026-04-21 07:00:00,4.241285781467412,191.3,3826.1
2026-04-21 08:00:00,3.778388879490264,111.1,2222.3
2026-04-21 09:00:00,3.2658127030660147,64.9,1298.5
2026-04-21 10:00:00,2.833230273192162,46.1,921.5
2026-04-21 11:00:00,1.9645833182144488,44.8,895.2
2026-04-21 12:00:00,2.3944537376311423,45.0,901.0
2026-04-21 13:00:00,3.045605821838076,67.9,1358.3
2026-04-21 14:00:00,3.48982948881725,69.9,1398.9
2026-04-21 15:00:00,4.031440634113802,154.2,3084.3
2026-04-21 16:00:00,4.072221534390565,156.1,3122.1
2026-04-21 17:00:00,4.119775520806624,166.2,3323.8
2026-04-21 18:00:00,3.552693846823105,72.0,1439.0
2026-04-21 19:00:00,2.7425563361419187,44.4,888.8
2026-04-21 20:00:00,2.07454034328584,44.1,882.1
2026-04-21 21:00:00,1.5738072316098113,44.4,887.2
2026-04-21 22:00:00,1.7519547079585678,44.2,883.4
2026-04-21 23:00:00,2.3114514162197395,43.8,875.5
