SYSDATETIME,WIND_SPEED_CORRECTED,POWER_PER_TURBINE,POWER_TOTAL
2026-05-22 20:00:00,2.436290827433578,42.3,846.0
2026-05-22 21:00:00,2.2827102952390135,43.0,860.8
2026-05-22 22:00:00,2.029800606346959,43.7,874.2
2026-05-22 23:00:00,2.7801066681728193,42.5,850.4
2026-05-23 00:00:00,3.3088017387516073,55.9,1117.7
2026-05-23 01:00:00,3.9194100694049148,127.0,2539.5
2026-05-23 02:00:00,3.968762431700181,136.1,2722.5
2026-05-23 03:00:00,3.635950567135392,81.3,1626.7
2026-05-23 04:00:00,3.366093240362718,55.3,1105.1
2026-05-23 05:00:00,2.822470697182644,42.0,840.6
2026-05-23 06:00:00,2.6916848698515077,42.0,840.6
2026-05-23 07:00:00,2.9949143760186274,59.2,1184.7
2026-05-23 08:00:00,3.336389207689713,56.9,1138.1
2026-05-23 09:00:00,3.5827548448100486,73.1,1462.9
2026-05-23 10:00:00,3.495007981337457,64.8,1295.1
2026-05-23 11:00:00,2.650856105442176,43.0,859.8
2026-05-23 12:00:00,2.3891566724067,43.0,860.2
2026-05-23 13:00:00,2.1966235825332934,43.0,860.2
2026-05-23 14:00:00,3.2972704039982172,58.9,1177.2
2026-05-23 15:00:00,4.440637237001559,217.6,4352.2
2026-05-23 16:00:00,4.845583683339129,290.9,5818.8
2026-05-23 17:00:00,5.043448012597212,339.1,6782.7
2026-05-23 18:00:00,5.340913079945393,409.7,8193.4
2026-05-23 19:00:00,5.960149030296866,610.2,12204.5
2026-05-23 20:00:00,5.9241531060474415,587.6,11751.7
2026-05-23 21:00:00,5.3587944957170155,410.2,8203.8
2026-05-23 22:00:00,4.49626036742959,226.4,4528.8
2026-05-23 23:00:00,3.5744572818267444,72.4,1447.7
2026-05-24 00:00:00,3.2155671685637226,61.2,1224.9
2026-05-24 01:00:00,2.8714986256740502,42.1,842.0
2026-05-24 02:00:00,2.7159792370969953,43.5,869.2
2026-05-24 03:00:00,2.7441149035693186,43.0,860.2
2026-05-24 04:00:00,2.592855226780337,42.4,848.8
2026-05-24 05:00:00,2.539845062698689,42.0,840.6
2026-05-24 06:00:00,2.4588225192030944,42.0,840.6
2026-05-24 07:00:00,2.488707729397186,42.5,850.9
2026-05-24 08:00:00,2.5559176381670783,43.7,873.7
2026-05-24 09:00:00,2.6089841927443738,43.5,870.4
2026-05-24 10:00:00,2.8893854097413674,60.4,1207.7
2026-05-24 11:00:00,3.097598910502189,66.8,1335.8
2026-05-24 12:00:00,3.426082450819126,59.3,1186.0
2026-05-24 13:00:00,4.037577015569305,145.6,2911.1
2026-05-24 14:00:00,4.508052728419381,231.3,4625.2
2026-05-24 15:00:00,4.654510265328499,253.4,5068.0
2026-05-24 16:00:00,4.575703316663723,240.2,4805.0
2026-05-24 17:00:00,4.38506747037726,208.1,4161.1
2026-05-24 18:00:00,4.042701069476268,144.3,2886.3
2026-05-24 19:00:00,3.6203359216772486,79.5,1589.8
2026-05-24 20:00:00,2.822881002420441,42.3,846.0
2026-05-24 21:00:00,3.0576773787848683,65.6,1312.4
2026-05-24 22:00:00,3.1244059362117027,66.5,1329.8
2026-05-24 23:00:00,3.136579249676311,66.5,1330.1
2026-05-25 00:00:00,3.0220578583144397,66.1,1322.0
2026-05-25 01:00:00,2.892385763091786,59.4,1187.6
2026-05-25 02:00:00,2.5671504907467613,43.5,869.2
2026-05-25 03:00:00,2.6176717064241686,43.0,860.2
2026-05-25 04:00:00,2.6859371247094668,42.4,848.8
2026-05-25 05:00:00,2.7527132327836017,42.0,840.6
2026-05-25 06:00:00,2.7386326551596722,42.0,840.6
2026-05-25 07:00:00,2.505639524609824,42.5,850.9
2026-05-25 08:00:00,2.1810700129841365,43.7,873.7
2026-05-25 09:00:00,2.080097552062579,43.5,870.4
2026-05-25 10:00:00,2.3037223757461875,43.7,873.9
2026-05-25 11:00:00,2.8605379363278782,43.0,859.8
2026-05-25 12:00:00,3.106804559077512,66.8,1336.1
2026-05-25 13:00:00,3.526957638431561,64.4,1287.9
2026-05-25 14:00:00,4.4474591849028275,218.5,4370.0
2026-05-25 15:00:00,5.215982492875999,376.7,7534.1
2026-05-25 16:00:00,5.90542829306106,586.2,11723.3
2026-05-25 17:00:00,6.4477493001827755,787.6,15752.7
2026-05-25 18:00:00,6.69639608877729,887.7,17754.8
2026-05-25 19:00:00,5.5314513769725515,460.4,9208.6
2026-05-25 20:00:00,6.798844640272013,924.2,18484.9
2026-05-25 21:00:00,6.480793729765382,795.1,15902.8
2026-05-25 22:00:00,6.30899228138972,747.0,14940.3
2026-05-25 23:00:00,6.067662537809229,649.7,12993.6
2026-05-26 00:00:00,5.489587583343033,456.4,9127.8
2026-05-26 01:00:00,6.055891519929497,649.1,12981.9
2026-05-26 02:00:00,7.806260679546169,1439.1,28781.6
2026-05-26 03:00:00,8.341341902754623,1734.2,34684.4
2026-05-26 04:00:00,7.301364169390869,1200.9,24017.4
2026-05-26 05:00:00,6.866594330795523,967.4,19347.2
2026-05-26 06:00:00,6.624502687044773,871.3,17425.9
2026-05-26 07:00:00,6.597753604659371,857.1,17141.4
2026-05-26 08:00:00,6.410802159250794,782.8,15655.2
2026-05-26 09:00:00,6.545261242206215,824.0,16480.3
2026-05-26 10:00:00,6.769544201957712,915.6,18312.2
2026-05-26 11:00:00,7.350991519950922,1212.4,24247.2
2026-05-26 12:00:00,8.482668972530952,1783.1,35662.9
2026-05-26 13:00:00,8.436728577246884,1741.2,34824.0
2026-05-26 14:00:00,8.375607339851014,1719.0,34380.8
2026-05-26 15:00:00,8.552416770825086,1798.5,35969.5
2026-05-26 16:00:00,8.710226991322799,1877.7,37554.0
2026-05-26 17:00:00,8.782122356744418,1938.7,38774.5
2026-05-26 18:00:00,8.848850681437225,1948.1,38962.6
2026-05-26 19:00:00,8.17855293233142,1639.7,32793.9
2026-05-26 20:00:00,8.51108093371726,1808.1,36162.9
2026-05-26 21:00:00,9.102886077719132,2094.8,41896.6
2026-05-26 22:00:00,8.147110046791893,1619.7,32394.7
2026-05-26 23:00:00,7.506640323070072,1289.2,25783.2
2026-05-27 00:00:00,7.841690698251409,1454.7,29094.8
2026-05-27 01:00:00,8.080593330154457,1585.3,31705.8
2026-05-27 02:00:00,8.162057169413055,1657.8,33155.8
2026-05-27 03:00:00,8.075688907369438,1596.8,31936.9
2026-05-27 04:00:00,7.8940246662894555,1501.2,30023.8
2026-05-27 05:00:00,7.679123190590749,1396.3,27926.9
2026-05-27 06:00:00,7.771938985607485,1442.1,28841.7
2026-05-27 07:00:00,7.7941058488552954,1463.7,29273.7
2026-05-27 08:00:00,8.00152806506303,1568.6,31371.6
2026-05-27 09:00:00,8.031213112893967,1573.1,31461.6
2026-05-27 10:00:00,7.965523698854582,1546.2,30924.3
2026-05-27 11:00:00,8.389648539680401,1728.3,34565.7
2026-05-27 12:00:00,8.36955034683533,1724.3,34486.7
2026-05-27 13:00:00,8.384812207091398,1718.7,34374.7
2026-05-27 14:00:00,8.517421445722787,1797.5,35950.3
2026-05-27 15:00:00,8.614066795917248,1838.6,36772.4
2026-05-27 16:00:00,8.589209702570626,1822.1,36441.2
2026-05-27 17:00:00,8.434234540805827,1746.2,34923.5
2026-05-27 18:00:00,8.073298281133326,1562.7,31253.9
2026-05-27 19:00:00,8.326996758000119,1705.7,34113.2
2026-05-27 20:00:00,8.407721872936818,1752.2,35044.8
2026-05-27 21:00:00,8.148588109868628,1621.0,32420.6
2026-05-27 22:00:00,7.395896298730804,1229.4,24588.1
2026-05-27 23:00:00,6.6553725908168335,888.1,17762.0
2026-05-28 00:00:00,6.271390049511276,722.3,14446.8
2026-05-28 01:00:00,5.975779189939093,615.1,12302.9
2026-05-28 02:00:00,5.751874365484538,535.7,10713.2
2026-05-28 03:00:00,5.191682005616713,376.3,7526.4
2026-05-28 04:00:00,4.942873945658474,317.8,6356.3
2026-05-28 05:00:00,4.51347572369784,230.1,4602.2
2026-05-28 06:00:00,4.302153262621565,189.7,3794.1
2026-05-28 07:00:00,4.1313951218705025,161.4,3227.2
2026-05-28 08:00:00,4.315075938635548,192.8,3856.2
2026-05-28 09:00:00,4.7517436972698475,275.4,5507.1
2026-05-28 10:00:00,4.813861660999287,284.8,5695.9
2026-05-28 11:00:00,4.441569822243632,217.6,4352.7
2026-05-28 12:00:00,4.565909834149979,237.6,4751.6
2026-05-28 13:00:00,5.05752437447241,339.4,6787.9
2026-05-28 14:00:00,5.357805295394994,410.5,8209.8
2026-05-28 15:00:00,5.121109188301176,350.6,7012.7
2026-05-28 16:00:00,4.987883588265852,317.3,6346.2
2026-05-28 17:00:00,4.880872596641832,297.2,5943.5
2026-05-28 18:00:00,4.754581874202834,273.1,5461.2
2026-05-28 19:00:00,4.558052729230029,237.0,4739.1
2026-05-28 20:00:00,4.587104255443396,240.4,4808.4
2026-05-28 21:00:00,4.6459021427916145,249.2,4983.6
2026-05-28 22:00:00,4.062392277528292,148.4,2967.7
2026-05-28 23:00:00,3.6958824446064544,89.8,1795.1
2026-05-29 00:00:00,3.664729999469264,83.1,1662.8
2026-05-29 01:00:00,4.235745738113806,177.2,3544.8
2026-05-29 02:00:00,4.870745738113806,300.4,6008.9
2026-05-29 03:00:00,5.426528943408884,435.4,8708.1
2026-05-29 04:00:00,5.7285877029955,525.6,10511.8
2026-05-29 05:00:00,6.02052068680185,641.7,12834.2
2026-05-29 06:00:00,6.221717391832496,705.7,14113.8
2026-05-29 07:00:00,6.414215601080606,785.4,15707.6
2026-05-29 08:00:00,6.865314724098448,966.2,19323.3
2026-05-29 09:00:00,7.07193372143421,1069.8,21396.7
2026-05-29 10:00:00,6.737934815893746,911.4,18228.6
2026-05-29 11:00:00,6.197067901940799,694.1,13881.6
2026-05-29 12:00:00,6.173687952003595,675.9,13518.9
2026-05-29 13:00:00,6.252419672195273,716.2,14324.3
2026-05-29 14:00:00,6.087986741642516,652.0,13040.1
2026-05-29 15:00:00,6.089741665445607,649.9,12997.7
2026-05-29 16:00:00,5.789470406117459,549.3,10986.4
2026-05-29 17:00:00,5.684820997293273,511.0,10220.5
2026-05-29 18:00:00,5.502885739298578,451.9,9037.8
2026-05-29 19:00:00,5.401016539277437,423.6,8471.0
2026-05-29 20:00:00,5.269968865844886,386.5,7729.7
2026-05-29 21:00:00,5.208219447213318,372.5,7449.4
2026-05-29 22:00:00,5.127833472964991,352.1,7041.1
2026-05-29 23:00:00,5.210248614511798,375.3,7505.4
2026-05-30 00:00:00,5.3052486145117985,401.6,8032.8
2026-05-30 01:00:00,5.0140570126124295,325.5,6510.8
2026-05-30 02:00:00,4.832566883099191,288.6,5771.8
2026-05-30 03:00:00,4.5021630468605744,227.0,4539.7
2026-05-30 04:00:00,4.0255172266694315,140.8,2816.4
2026-05-30 05:00:00,3.464911892693315,58.8,1176.4
2026-05-30 06:00:00,3.0970738893961274,66.1,1322.7
2026-05-30 07:00:00,2.8639857190371707,42.5,850.9
2026-05-30 08:00:00,2.8500273465725217,43.7,873.7
2026-05-30 09:00:00,3.2071024610078784,63.0,1259.6
2026-05-30 10:00:00,3.5762567175199598,73.0,1461.0
2026-05-30 11:00:00,3.754448052235516,99.2,1984.8
2026-05-30 12:00:00,3.749944048272866,99.3,1985.2
2026-05-30 13:00:00,3.73188194580019,93.9,1877.8
2026-05-30 14:00:00,4.122030737608743,158.7,3173.5
2026-05-30 15:00:00,4.398063170641381,209.1,4182.6
2026-05-30 16:00:00,4.778734434338823,279.0,5579.7
2026-05-30 17:00:00,4.691667633354952,258.9,5178.3
2026-05-30 18:00:00,4.264187691111512,179.8,3595.1
2026-05-30 19:00:00,4.102609740753714,156.1,3122.1
2026-05-30 20:00:00,4.2233697764236116,175.8,3515.4
2026-05-30 21:00:00,4.220784782480384,176.2,3523.5
2026-05-30 22:00:00,4.341360821276538,200.8,4016.6
2026-05-30 23:00:00,4.4675203363460385,222.6,4452.2
2026-05-31 00:00:00,4.491805622902702,227.5,4549.7
2026-05-31 01:00:00,4.520708912801168,232.3,4645.5
2026-05-31 02:00:00,5.189962504903241,376.3,7525.2
2026-05-31 03:00:00,6.793656113761207,934.0,18680.5
2026-05-31 04:00:00,6.053517331052215,649.0,12980.8
2026-05-31 05:00:00,5.684404140213895,517.8,10356.0
2026-05-31 06:00:00,5.609152563282984,491.1,9821.7
2026-05-31 07:00:00,5.595852596049762,491.2,9823.3
2026-05-31 08:00:00,5.482890848646918,448.8,8975.6
2026-05-31 09:00:00,5.286554097657161,402.6,8052.4
2026-05-31 10:00:00,5.010326508675631,325.5,6509.7
2026-05-31 11:00:00,5.204789761664205,374.2,7484.4
2026-05-31 12:00:00,5.539624745909599,460.1,9201.2
2026-05-31 13:00:00,6.567943827214844,827.5,16551.0
2026-05-31 14:00:00,7.575658938644457,1323.1,26462.1
2026-05-31 15:00:00,8.271050499796635,1676.4,33529.0
2026-05-31 16:00:00,8.344696148418599,1703.3,34065.5
2026-05-31 17:00:00,8.233123772660443,1653.5,33069.5
2026-05-31 18:00:00,8.175835783605201,1626.5,32529.6
2026-05-31 19:00:00,7.925612723954218,1516.7,30334.8
2026-05-31 20:00:00,8.25736915964606,1683.2,33664.3
2026-05-31 21:00:00,7.9662792496484425,1533.9,30678.4
2026-05-31 22:00:00,7.88546647572893,1481.0,29619.1
2026-05-31 23:00:00,7.59947165384955,1329.2,26584.7
2026-06-01 00:00:00,7.481422630751775,1155.4,23107.7
2026-06-01 01:00:00,7.143951031235231,1010.3,20205.4
2026-06-01 02:00:00,6.668837510980733,810.0,16199.9
2026-06-01 03:00:00,6.283401442054255,662.4,13248.8
2026-06-01 04:00:00,5.641767969568531,452.0,9039.2
2026-06-01 05:00:00,5.578169341527203,447.2,8943.9
2026-06-01 06:00:00,5.407471981092013,400.1,8001.5
2026-06-01 07:00:00,5.225015362399121,352.7,7053.6
2026-06-01 08:00:00,5.08972185101981,328.5,6569.6
2026-06-01 09:00:00,5.259865148494911,363.1,7262.6
2026-06-01 10:00:00,5.713268219116684,485.7,9714.3
2026-06-01 11:00:00,6.463646812836923,732.8,14656.0
2026-06-01 12:00:00,7.256313590070303,1046.3,20926.0
2026-06-01 13:00:00,7.97458418608663,1390.2,27803.9
2026-06-01 14:00:00,8.642681969876408,1695.5,33910.4
2026-06-01 15:00:00,9.123624096774746,1959.0,39180.3
2026-06-01 16:00:00,9.138617000585848,1994.2,39884.1
2026-06-01 17:00:00,9.234700260495861,2009.4,40187.2
2026-06-01 18:00:00,8.915144036717914,1858.2,37164.0
2026-06-01 19:00:00,8.736873174735827,1785.3,35706.7
2026-06-01 20:00:00,8.747662041485704,1793.0,35860.7
2026-06-01 21:00:00,8.514059782979452,1674.6,33492.5
2026-06-01 22:00:00,8.340286883829341,1572.8,31455.5
2026-06-01 23:00:00,7.7334709544898095,1278.6,25572.4
2026-06-02 00:00:00,7.353710682085184,1108.7,22174.6
2026-06-02 01:00:00,6.892054069414545,909.4,18188.0
2026-06-02 02:00:00,6.160854368883539,622.7,12453.9
2026-06-02 03:00:00,5.897265098810696,540.1,10802.5
2026-06-02 04:00:00,6.009199114367902,563.7,11273.8
2026-06-02 05:00:00,5.756459395992521,496.7,9933.3
2026-06-02 06:00:00,5.920070398247631,547.9,10958.8
2026-06-02 07:00:00,6.241452140930623,646.7,12934.9
2026-06-02 08:00:00,6.916144986392704,918.8,18375.9
2026-06-02 09:00:00,7.433043179555582,1138.8,22775.6
2026-06-02 10:00:00,7.52603213856618,1165.0,23299.0
2026-06-02 11:00:00,7.803494964314776,1311.6,26231.2
2026-06-02 12:00:00,7.793265620684673,1305.8,26116.0
2026-06-02 13:00:00,7.751229459570352,1277.4,25549.0
2026-06-02 14:00:00,7.816958309891512,1297.7,25953.1
2026-06-02 15:00:00,7.600837033869318,1198.4,23969.0
2026-06-02 16:00:00,6.860377534886106,867.1,17341.4
2026-06-02 17:00:00,5.9192446486655115,533.4,10668.6
2026-06-02 18:00:00,5.419885262984728,395.4,7907.2
2026-06-02 19:00:00,5.197567996456526,344.5,6890.2
2026-06-02 20:00:00,5.17279999030279,336.5,6729.9
2026-06-02 21:00:00,5.005645889750016,298.3,5966.4
2026-06-02 22:00:00,4.722871142639253,245.0,4900.1
2026-06-02 23:00:00,4.834872411575271,264.1,5282.9
