SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-05-20 20:00:00,7.241205295945068,0.077,18.1
2026-05-20 21:00:00,7.493743453189519,0.065,18.0
2026-05-20 22:00:00,7.664271188199709,0.069,17.9
2026-05-20 23:00:00,7.901959135036062,0.092,18.0
2026-05-21 00:00:00,8.142590411763413,0.125,18.0
2026-05-21 01:00:00,8.072948235970223,0.147,17.9
2026-05-21 02:00:00,7.8670482730621485,0.172,17.9
2026-05-21 03:00:00,7.944914219419388,0.226,17.8
2026-05-21 04:00:00,8.127881887306852,0.306,17.7
2026-05-21 05:00:00,7.808509845834649,0.434,17.7
2026-05-21 06:00:00,7.856766737260484,0.524,17.6
2026-05-21 07:00:00,8.193291392413196,0.521,17.6
2026-05-21 08:00:00,7.9740872331589365,0.516,17.5
2026-05-21 09:00:00,7.590564432289866,0.478,17.6
2026-05-21 10:00:00,7.326762555986814,0.453,17.7
2026-05-21 11:00:00,6.8492189063555475,0.395,18.0
2026-05-21 12:00:00,6.406616701718885,0.361,18.3
2026-05-21 13:00:00,6.911706527606143,0.349,18.8
2026-05-21 14:00:00,6.39289598743283,0.349,19.2
2026-05-21 15:00:00,6.132522162341878,0.344,19.6
2026-05-21 16:00:00,5.698045353614453,0.321,19.7
2026-05-21 17:00:00,5.8178342481291265,0.297,19.7
2026-05-21 18:00:00,5.689796221613314,0.295,19.6
2026-05-21 19:00:00,5.586497082305975,0.254,19.0
2026-05-21 20:00:00,5.46405113875597,0.185,18.3
2026-05-21 21:00:00,5.15982927011461,0.16,17.9
2026-05-21 22:00:00,5.93949411082272,0.181,17.7
2026-05-21 23:00:00,5.800905223695786,0.219,17.6
2026-05-22 00:00:00,5.362981555811172,0.26,17.4
2026-05-22 01:00:00,5.141771794267569,0.26,17.2
2026-05-22 02:00:00,4.132630899608349,0.235,17.0
2026-05-22 03:00:00,4.319416330259242,0.201,16.9
2026-05-22 04:00:00,4.184256752866722,0.181,16.6
2026-05-22 05:00:00,3.9221122637147054,0.158,16.3
2026-05-22 06:00:00,3.556290834513792,0.161,16.4
2026-05-22 07:00:00,2.770339172770622,0.188,17.1
2026-05-22 08:00:00,2.4759037938341413,0.224,17.9
2026-05-22 09:00:00,2.4272790240027664,0.193,18.7
2026-05-22 10:00:00,1.9824154767961462,0.054,19.4
2026-05-22 11:00:00,1.6989864675798612,0.002,20.2
2026-05-22 12:00:00,2.1214136194700273,0.029,20.6
2026-05-22 13:00:00,2.534835776871118,0.076,20.6
2026-05-22 14:00:00,2.8082398986690795,0.145,20.3
2026-05-22 15:00:00,3.1766187667517047,0.195,20.0
2026-05-22 16:00:00,3.307248761362462,0.219,19.8
2026-05-22 17:00:00,3.3658440328792167,0.21,19.6
2026-05-22 18:00:00,3.196872334679007,0.183,19.2
2026-05-22 19:00:00,3.055682327419057,0.108,18.6
2026-05-22 20:00:00,2.9312943191914664,0.051,18.0
2026-05-22 21:00:00,3.143925357994305,0.041,17.5
2026-05-22 22:00:00,3.1041321976701646,0.045,17.1
2026-05-22 23:00:00,2.955286999836474,0.058,16.9
2026-05-23 00:00:00,3.234065773429327,0.056,16.7
2026-05-23 01:00:00,3.0929535234102223,0.04,16.4
2026-05-23 02:00:00,3.0216904272591667,0.023,16.2
2026-05-23 03:00:00,3.086077742636237,0.015,16.2
2026-05-23 04:00:00,3.129825480166253,0.016,16.2
2026-05-23 05:00:00,3.229918476124705,0.028,16.2
2026-05-23 06:00:00,3.347607417474395,0.033,16.5
2026-05-23 07:00:00,3.449727224842907,0.033,16.8
2026-05-23 08:00:00,3.495880914257541,0.039,17.3
2026-05-23 09:00:00,3.2523392600888075,0.049,17.7
2026-05-23 10:00:00,2.977829279021093,0.051,18.0
2026-05-23 11:00:00,2.6705473144915635,0.058,18.3
2026-05-23 12:00:00,2.5683820835385602,0.08,18.5
2026-05-23 13:00:00,2.7250402807485825,0.123,18.7
2026-05-23 14:00:00,2.9549290462503053,0.178,18.8
2026-05-23 15:00:00,3.1045983039537237,0.226,18.7
2026-05-23 16:00:00,3.51484062237727,0.206,18.7
2026-05-23 17:00:00,4.124329664659263,0.155,18.6
2026-05-23 18:00:00,4.362669670410468,0.116,18.4
2026-05-23 19:00:00,4.158625437375086,0.074,17.9
2026-05-23 20:00:00,3.6973256889169397,0.051,17.4
2026-05-23 21:00:00,3.418601055632684,0.041,17.0
2026-05-23 22:00:00,3.819277502686049,0.04,16.8
2026-05-23 23:00:00,3.756531587907051,0.047,16.6
2026-05-24 00:00:00,3.9420019595989704,0.054,16.5
2026-05-24 01:00:00,3.9593672780188878,0.063,16.3
2026-05-24 02:00:00,4.181667409643169,0.071,16.3
2026-05-24 03:00:00,4.22336748436078,0.071,16.3
2026-05-24 04:00:00,4.448278302935305,0.071,16.4
2026-05-24 05:00:00,4.3421959852614265,0.071,16.6
2026-05-24 06:00:00,4.320786791714743,0.072,17.0
2026-05-24 07:00:00,4.126216906793542,0.08,17.6
2026-05-24 08:00:00,4.163994365434839,0.092,18.5
2026-05-24 09:00:00,4.307908602144957,0.1,19.2
2026-05-24 10:00:00,4.384886714927081,0.101,19.7
2026-05-24 11:00:00,4.573369216450108,0.119,20.2
2026-05-24 12:00:00,4.503534276761454,0.169,20.6
2026-05-24 13:00:00,4.983597938866675,0.235,20.8
2026-05-24 14:00:00,5.474839009091886,0.344,20.8
2026-05-24 15:00:00,5.786453516714377,0.41,20.7
2026-05-24 16:00:00,5.769171054373742,0.361,20.4
2026-05-24 17:00:00,5.512746152037059,0.258,20.0
2026-05-24 18:00:00,5.023050691733742,0.155,19.4
2026-05-24 19:00:00,4.535259906786739,0.085,18.8
2026-05-24 20:00:00,3.950451747834312,0.036,18.1
2026-05-24 21:00:00,3.754609222227186,0.011,17.6
2026-05-24 22:00:00,3.488265026923642,0.002,16.7
2026-05-24 23:00:00,3.461808246651547,0.002,16.6
2026-05-25 00:00:00,3.3857744976458566,0.01,16.5
2026-05-25 01:00:00,3.3787427558330143,0.028,16.3
2026-05-25 02:00:00,3.7531213948904596,0.054,16.2
2026-05-25 03:00:00,3.784530276769573,0.072,16.3
2026-05-25 04:00:00,3.427111211456681,0.051,16.5
2026-05-25 05:00:00,3.008838348518749,0.021,17.0
2026-05-25 06:00:00,2.7665762310903865,0.006,17.6
2026-05-25 07:00:00,2.323146990993252,0.001,18.6
2026-05-25 08:00:00,2.2104902775836237,0.003,19.7
2026-05-25 09:00:00,2.1575063859718546,0.011,20.7
2026-05-25 10:00:00,2.0447582051929016,0.018,21.4
2026-05-25 11:00:00,2.413217600213031,0.047,22.0
2026-05-25 12:00:00,2.5477096390318383,0.1,22.4
2026-05-25 13:00:00,3.3319880871080616,0.19,22.3
2026-05-25 14:00:00,4.305272071436916,0.31,22.1
2026-05-25 15:00:00,4.908931013247344,0.368,21.8
2026-05-25 16:00:00,4.417328130268256,0.317,21.4
2026-05-25 17:00:00,3.3413476291881037,0.226,20.8
2026-05-25 18:00:00,2.6673517998690692,0.124,20.2
2026-05-25 19:00:00,2.604593484191759,0.055,19.7
2026-05-25 20:00:00,2.478329226701046,0.017,19.2
2026-05-25 21:00:00,2.53788934188362,0.002,18.8
2026-05-25 22:00:00,2.547096173466579,0.001,18.6
2026-05-25 23:00:00,2.6732045531287314,0.004,18.6
2026-05-26 00:00:00,3.026596015027898,0.012,18.6
2026-05-26 01:00:00,3.107697324888286,0.02,18.7
2026-05-26 02:00:00,3.3192484912093123,0.026,18.9
2026-05-26 03:00:00,3.5546683563939774,0.03,19.0
2026-05-26 04:00:00,3.7207745269521575,0.023,18.9
2026-05-26 05:00:00,3.784231589702022,0.018,18.9
2026-05-26 06:00:00,3.961892727497464,0.023,19.0
2026-05-26 07:00:00,4.047868651699905,0.044,19.5
2026-05-26 08:00:00,4.386146569531087,0.088,20.2
2026-05-26 09:00:00,4.562602206981342,0.155,20.9
2026-05-26 10:00:00,4.5857762880575255,0.237,21.4
2026-05-26 11:00:00,4.821071582171266,0.328,21.8
2026-05-26 12:00:00,4.881912310227225,0.434,22.0
2026-05-26 13:00:00,5.902488248563731,0.536,22.1
2026-05-26 14:00:00,7.19676113667777,0.651,21.9
2026-05-26 15:00:00,8.223880722041924,0.699,21.6
2026-05-26 16:00:00,8.356922221135266,0.671,21.1
2026-05-26 17:00:00,8.270332087747313,0.595,20.5
2026-05-26 18:00:00,7.981602403438335,0.527,19.9
2026-05-26 19:00:00,8.70911072077729,0.448,19.5
2026-05-26 20:00:00,9.482367862457794,0.378,19.2
2026-05-26 21:00:00,9.968475630838638,0.317,18.9
2026-05-26 22:00:00,9.826848234041284,0.291,18.7
2026-05-26 23:00:00,9.260340965243675,0.262,18.7
2026-05-27 00:00:00,8.636853875333632,0.262,18.6
2026-05-27 01:00:00,7.982049568641902,0.246,18.5
2026-05-27 02:00:00,7.534414299442697,0.246,18.4
2026-05-27 03:00:00,6.924710165384556,0.258,18.4
2026-05-27 04:00:00,7.106245618997096,0.287,18.3
2026-05-27 05:00:00,7.505955148853193,0.335,18.3
2026-05-27 06:00:00,7.797841035699692,0.368,18.4
2026-05-27 07:00:00,7.638264673669841,0.403,18.8
2026-05-27 08:00:00,7.39975319108088,0.434,19.4
2026-05-27 09:00:00,7.532111722976735,0.429,20.0
2026-05-27 10:00:00,7.493124852116462,0.403,20.4
2026-05-27 11:00:00,7.779240098688202,0.4,20.8
2026-05-27 12:00:00,8.123410663844718,0.434,22.6
2026-05-27 13:00:00,8.656201550136435,0.495,23.1
2026-05-27 14:00:00,8.800713851806245,0.602,23.6
2026-05-27 15:00:00,9.146799116924944,0.661,23.7
2026-05-27 16:00:00,8.867111432213576,0.558,23.4
2026-05-27 17:00:00,8.204125399164823,0.429,22.8
2026-05-27 18:00:00,7.483132200896916,0.276,22.1
2026-05-27 19:00:00,7.47863898394499,0.167,21.2
2026-05-27 20:00:00,6.697365563172032,0.089,20.3
2026-05-27 21:00:00,5.209720649466687,0.051,19.6
2026-05-27 22:00:00,4.4575211900257266,0.026,19.0
2026-05-27 23:00:00,3.5016372812584886,0.011,18.7
2026-05-28 00:00:00,3.0922706777838296,0.006,18.4
2026-05-28 01:00:00,3.2392936339053335,0.006,18.1
2026-05-28 02:00:00,3.4257132510853814,0.011,17.9
2026-05-28 03:00:00,3.6184308973445645,0.015,17.8
2026-05-28 04:00:00,3.501845862323587,0.018,17.9
2026-05-28 05:00:00,3.2669193899712186,0.018,18.1
2026-05-28 06:00:00,3.1921979234077407,0.015,18.6
2026-05-28 07:00:00,2.8820059001144895,0.013,19.4
2026-05-28 08:00:00,2.63984249075957,0.01,20.3
2026-05-28 09:00:00,2.800904644201473,0.01,21.2
2026-05-28 10:00:00,2.6910201770502704,0.019,21.9
2026-05-28 11:00:00,2.3902102176142863,0.047,22.4
2026-05-28 12:00:00,2.8886624350771317,0.089,22.7
2026-05-28 13:00:00,3.006771766505627,0.147,22.5
2026-05-28 14:00:00,3.3700500473797694,0.226,22.0
2026-05-28 15:00:00,3.8612412126118194,0.258,21.6
2026-05-28 16:00:00,3.6893744986905816,0.217,21.4
2026-05-28 17:00:00,3.142854292327061,0.145,21.3
2026-05-28 18:00:00,2.907455409897932,0.081,21.0
2026-05-28 19:00:00,3.0657360174736175,0.038,20.4
2026-05-28 20:00:00,3.1824721586754485,0.011,19.8
2026-05-28 21:00:00,3.103900368653953,0.002,19.2
2026-05-28 22:00:00,3.084953347719991,0.0,18.8
2026-05-28 23:00:00,3.0850694077383274,0.002,18.5
2026-05-29 00:00:00,2.9854232273900516,0.005,18.2
2026-05-29 01:00:00,3.0707698732990734,0.01,17.8
2026-05-29 02:00:00,3.2707698732990726,0.013,17.5
2026-05-29 03:00:00,3.4112053796529263,0.016,17.4
2026-05-29 04:00:00,3.606250753683228,0.015,17.4
2026-05-29 05:00:00,3.8449287285069023,0.012,17.6
2026-05-29 06:00:00,3.784928728506902,0.01,18.0
2026-05-29 07:00:00,3.353536099287467,0.008,18.8
2026-05-29 08:00:00,2.8960363478371063,0.011,19.8
2026-05-29 09:00:00,2.631108879716679,0.015,20.8
2026-05-29 10:00:00,3.0238916325511918,0.025,21.6
2026-05-29 11:00:00,3.4054859472017207,0.047,22.5
2026-05-29 12:00:00,4.0955877877308735,0.08,23.2
2026-05-29 13:00:00,4.712996910814049,0.116,23.4
2026-05-29 14:00:00,5.1561130516433815,0.188,23.5
2026-05-29 15:00:00,5.458645273768732,0.203,23.2
2026-05-29 16:00:00,5.358982050596591,0.175,22.6
2026-05-29 17:00:00,5.653497343399109,0.121,21.6
2026-05-29 18:00:00,5.794749877678411,0.079,20.8
2026-05-29 19:00:00,5.569970196549127,0.054,19.8
2026-05-29 20:00:00,5.63066111610666,0.035,18.9
2026-05-29 21:00:00,4.4799884312552045,0.038,18.2
2026-05-29 22:00:00,4.320705596587667,0.045,17.6
2026-05-29 23:00:00,4.1644236644783765,0.051,17.4
2026-05-30 00:00:00,4.017222217201986,0.058,17.1
2026-05-30 01:00:00,4.063649729040201,0.065,16.8
2026-05-30 02:00:00,4.039288308806448,0.069,16.5
2026-05-30 03:00:00,4.08378931997644,0.073,16.5
2026-05-30 04:00:00,4.030851416889574,0.065,16.6
2026-05-30 05:00:00,3.793139333302898,0.061,17.0
2026-05-30 06:00:00,3.7254920243504266,0.054,17.7
2026-05-30 07:00:00,3.4021446108300784,0.047,18.8
2026-05-30 08:00:00,3.209190475154631,0.038,20.2
2026-05-30 09:00:00,3.0429540132685498,0.033,21.4
2026-05-30 10:00:00,3.0239262326998984,0.033,22.0
2026-05-30 11:00:00,3.0844364496594547,0.052,22.4
2026-05-30 12:00:00,3.4089434471967737,0.086,22.8
2026-05-30 13:00:00,3.5140366079577223,0.139,23.0
2026-05-30 14:00:00,3.9074825204685064,0.2,23.0
2026-05-30 15:00:00,4.26440054554086,0.25,22.8
2026-05-30 16:00:00,4.16910205042022,0.224,22.2
2026-05-30 17:00:00,4.017019804339245,0.166,21.4
2026-05-30 18:00:00,3.8539519120975076,0.109,20.5
2026-05-30 19:00:00,3.5545320410282413,0.067,19.5
2026-05-30 20:00:00,3.396429860654436,0.033,18.5
2026-05-30 21:00:00,3.009279653874988,0.016,17.8
2026-05-30 22:00:00,2.6846114485306187,0.011,17.2
2026-05-30 23:00:00,2.693609581850068,0.013,17.0
2026-05-31 00:00:00,2.524192046095961,0.016,17.0
2026-05-31 01:00:00,2.3744416220213465,0.02,16.9
2026-05-31 02:00:00,2.303545562876626,0.023,17.0
2026-05-31 03:00:00,2.07747994469322,0.023,17.1
2026-05-31 04:00:00,1.4752173881637027,0.017,17.2
2026-05-31 05:00:00,1.9687903246162954,0.012,17.2
2026-05-31 06:00:00,2.2851253076148628,0.007,17.8
2026-05-31 07:00:00,1.8431904247601758,0.004,19.0
2026-05-31 08:00:00,1.7205339557162416,0.005,20.5
2026-05-31 09:00:00,2.1263009715702386,0.015,21.8
2026-05-31 10:00:00,2.728844159367633,0.041,22.6
2026-05-31 11:00:00,3.279483014872725,0.114,23.0
2026-05-31 12:00:00,3.7676109930837898,0.201,23.4
2026-05-31 13:00:00,4.081699406329879,0.321,23.6
2026-05-31 14:00:00,4.527063980086339,0.421,23.7
2026-05-31 15:00:00,4.971392606036257,0.481,23.6
2026-05-31 16:00:00,4.795142736695718,0.403,23.0
2026-05-31 17:00:00,4.253014072533787,0.254,22.3
2026-05-31 18:00:00,3.5704328859215915,0.145,21.5
2026-05-31 19:00:00,2.792298464315697,0.067,20.6
2026-05-31 20:00:00,2.094596081321233,0.024,19.8
2026-05-31 21:00:00,2.1662171382704662,0.011,19.1
2026-05-31 22:00:00,2.223267755233027,0.009,18.6
2026-05-31 23:00:00,2.006132748539793,0.006,18.3
