SYSDATETIME,WIND_SPEED_CORRECTED,POWER_PER_TURBINE,POWER_TOTAL
2025-12-01 00:00:00,6.541875496675647,893.2,17864.8
2025-12-01 01:00:00,7.12963757225964,1187.1,23742.1
2025-12-01 02:00:00,8.670646532027801,1995.5,39909.7
2025-12-01 03:00:00,9.772504762460438,2541.7,50833.1
2025-12-01 04:00:00,10.128502470348511,2684.4,53688.3
2025-12-01 05:00:00,10.290868223801068,2745.4,54908.5
2025-12-01 06:00:00,10.158511812944104,2698.1,53961.7
2025-12-01 07:00:00,9.295963920559839,2282.0,45639.9
2025-12-01 08:00:00,8.277441599508029,1772.3,35446.5
2025-12-01 09:00:00,7.507281443145409,1373.5,27470.6
2025-12-01 10:00:00,7.266740379231333,1275.2,25503.6
2025-12-01 11:00:00,7.4207611211687325,1348.7,26974.4
2025-12-01 12:00:00,7.844640026319479,1556.1,31122.2
2025-12-01 13:00:00,8.372596709909791,1812.8,36255.8
2025-12-01 14:00:00,8.834082660715403,2072.3,41445.9
2025-12-01 15:00:00,9.115134696700473,2198.5,43970.0
2025-12-01 16:00:00,9.1811697598866,2242.2,44844.8
2025-12-01 17:00:00,8.847775965595654,2090.2,41804.4
2025-12-01 18:00:00,8.32017642978257,1800.4,36008.6
2025-12-01 19:00:00,7.7142428566511,1472.4,29447.4
2025-12-01 20:00:00,7.127537529498145,1186.7,23734.1
2025-12-01 21:00:00,7.00491425205591,1114.2,22284.3
2025-12-01 22:00:00,7.211516064268765,1218.2,24363.5
2025-12-01 23:00:00,8.075031855103378,1673.8,33476.1
2025-12-02 00:00:00,8.704495477892667,1997.1,39941.1
2025-12-02 01:00:00,9.339516306505306,2337.2,46743.2
2025-12-02 02:00:00,9.52849888111473,2452.4,49048.5
2025-12-02 03:00:00,9.596128347478578,2479.1,49581.4
2025-12-02 04:00:00,9.52500293709327,2442.0,48840.6
2025-12-02 05:00:00,9.055582242539007,2174.1,43482.9
2025-12-02 06:00:00,8.94758224253901,2105.5,42109.2
2025-12-02 07:00:00,8.761270599315361,2032.8,40656.8
2025-12-02 08:00:00,8.327895766549997,1805.8,36116.6
2025-12-02 09:00:00,8.649080233367368,1968.2,39364.0
2025-12-02 10:00:00,9.629833876439529,2462.7,49253.1
2025-12-02 11:00:00,11.03575618399858,2864.7,57294.2
2025-12-02 12:00:00,11.082147525217646,2875.5,57509.8
2025-12-02 13:00:00,11.41149478670511,2905.3,58105.6
2025-12-02 14:00:00,11.202864090774447,2888.0,57761.0
2025-12-02 15:00:00,11.130181228843664,2894.6,57892.2
2025-12-02 16:00:00,11.053997294569585,2881.4,57628.8
2025-12-02 17:00:00,11.109912956088412,2898.9,57978.6
2025-12-02 18:00:00,11.038396348595786,2881.5,57629.1
2025-12-02 19:00:00,11.139534141451202,2919.2,58383.2
2025-12-02 20:00:00,10.696452337097282,2852.5,57049.7
2025-12-02 21:00:00,9.633382235067954,2474.6,49492.2
2025-12-02 22:00:00,10.600295970971297,2815.5,56309.1
2025-12-02 23:00:00,10.579510407821324,2815.8,56315.2
2025-12-03 00:00:00,10.84016575840164,2866.0,57319.6
2025-12-03 01:00:00,11.205571962115497,2914.6,58291.5
2025-12-03 02:00:00,11.64369651386848,2923.7,58473.6
2025-12-03 03:00:00,11.029051926569318,2877.5,57550.2
2025-12-03 04:00:00,9.937706469017424,2606.4,52129.0
2025-12-03 05:00:00,9.045689012503114,2174.1,43482.9
2025-12-03 06:00:00,8.371737522968136,1819.0,36381.0
2025-12-03 07:00:00,7.708063776211732,1466.8,29336.9
2025-12-03 08:00:00,7.229055782375348,1236.3,24725.3
2025-12-03 09:00:00,6.348324769852712,835.8,16716.5
2025-12-03 10:00:00,4.517323401697098,254.0,5080.7
2025-12-03 11:00:00,3.462818657979131,71.4,1427.4
2025-12-03 12:00:00,4.449413434478576,236.4,4728.4
2025-12-03 13:00:00,6.844983138391708,1026.9,20538.6
2025-12-03 14:00:00,6.9513349603434,1096.3,21925.2
2025-12-03 15:00:00,6.896109843722094,1062.2,21244.8
2025-12-03 16:00:00,8.766778998636083,2022.0,40440.8
2025-12-03 17:00:00,9.699831346265913,2488.4,49768.7
