SYSDATETIME,WIND_SPEED_CORRECTED,POWER_PER_TURBINE,POWER_TOTAL
2026-05-21 06:00:00,8.09812063830873,1637.1,32741.6
2026-05-21 07:00:00,8.17244729114716,1705.6,34112.9
2026-05-21 08:00:00,7.784184637289219,1456.1,29122.7
2026-05-21 09:00:00,7.641099035254101,1363.3,27265.2
2026-05-21 10:00:00,6.85036994251632,962.2,19243.3
2026-05-21 11:00:00,6.173187435227737,680.5,13610.8
2026-05-21 12:00:00,5.987963241324256,619.4,12387.2
2026-05-21 13:00:00,6.094839361036843,650.7,13013.7
2026-05-21 14:00:00,6.446629295473994,791.1,15821.0
2026-05-21 15:00:00,6.680558029124561,889.0,17779.4
2026-05-21 16:00:00,6.231502974341653,693.6,13871.4
2026-05-21 17:00:00,6.096793990637294,650.2,13003.9
2026-05-21 18:00:00,6.194348901668718,688.6,13772.2
2026-05-21 19:00:00,5.709839012631279,520.1,10402.2
2026-05-21 20:00:00,5.507074742464711,451.7,9033.5
2026-05-21 21:00:00,5.5320327719929,460.9,9218.3
2026-05-21 22:00:00,5.624629659665412,495.2,9904.4
2026-05-21 23:00:00,4.749608129776275,275.9,5517.8
2026-05-22 00:00:00,4.432786082320213,219.0,4381.0
2026-05-22 01:00:00,3.800802213793083,107.4,2147.5
2026-05-22 02:00:00,3.347792065232328,56.4,1128.8
2026-05-22 03:00:00,2.966543326646871,59.5,1190.0
2026-05-22 04:00:00,2.7831738652182434,42.4,848.8
2026-05-22 05:00:00,2.3800657565078,42.0,840.6
2026-05-22 06:00:00,2.3339595216864137,42.0,840.6
2026-05-22 07:00:00,2.442284150987641,42.5,850.9
2026-05-22 08:00:00,2.4754897687343678,43.7,873.7
2026-05-22 09:00:00,2.757775678774297,43.5,870.4
2026-05-22 10:00:00,2.724067587971684,43.7,873.9
2026-05-22 11:00:00,2.7738280702370486,43.0,859.8
2026-05-22 12:00:00,2.811628701919591,43.0,860.2
2026-05-22 13:00:00,2.4323486410655137,43.0,860.2
2026-05-22 14:00:00,2.5293631121545315,44.0,881.0
2026-05-22 15:00:00,2.725062479185448,43.6,871.4
2026-05-22 16:00:00,3.4536838794192897,58.7,1173.8
2026-05-22 17:00:00,4.067907441155944,147.1,2942.8
2026-05-22 18:00:00,3.5967701193139945,73.4,1467.1
2026-05-22 19:00:00,3.458344935353038,58.8,1176.7
2026-05-22 20:00:00,4.19107195291894,166.5,3330.0
2026-05-22 21:00:00,4.71229190884957,260.7,5213.5
2026-05-22 22:00:00,4.643591483351487,250.5,5009.0
2026-05-22 23:00:00,4.656614231314254,255.5,5110.6
2026-05-23 00:00:00,4.805085822713709,285.3,5705.8
2026-05-23 01:00:00,4.6867346585640135,261.5,5230.4
2026-05-23 02:00:00,4.495092870965411,226.9,4538.0
2026-05-23 03:00:00,4.175742179321714,168.4,3368.6
2026-05-23 04:00:00,4.546638464288976,233.3,4666.6
2026-05-23 05:00:00,4.647022618266167,253.1,5062.8
2026-05-23 06:00:00,4.53279995985172,231.9,4637.6
2026-05-23 07:00:00,4.575480043215723,237.6,4751.2
2026-05-23 08:00:00,4.41126289681588,214.3,4286.8
2026-05-23 09:00:00,4.304728346599499,191.8,3835.3
2026-05-23 10:00:00,3.9520866619020496,130.3,2606.3
2026-05-23 11:00:00,3.672505593881572,87.4,1748.9
2026-05-23 12:00:00,4.177427737980088,167.8,3356.8
2026-05-23 13:00:00,4.1251320360917925,162.0,3240.8
2026-05-23 14:00:00,4.238114926853836,178.1,3562.6
2026-05-23 15:00:00,5.079226936434136,340.7,6814.5
2026-05-23 16:00:00,5.181597406439418,361.9,7238.2
2026-05-23 17:00:00,4.952189902040665,314.9,6298.2
2026-05-23 18:00:00,5.725274133378953,520.2,10403.9
2026-05-23 19:00:00,4.686449219539245,258.8,5176.7
2026-05-23 20:00:00,4.506818785321052,229.6,4591.5
2026-05-23 21:00:00,4.566693303003186,237.3,4746.9
2026-05-23 22:00:00,4.641286351026647,250.5,5009.0
2026-05-23 23:00:00,4.599220381977698,243.3,4867.0
2026-05-24 00:00:00,4.595578981388881,243.1,4862.8
2026-05-24 01:00:00,4.593011486162012,243.1,4862.5
2026-05-24 02:00:00,4.697205857216665,261.0,5219.1
2026-05-24 03:00:00,4.972235589415502,321.3,6425.3
2026-05-24 04:00:00,5.016381498394795,333.1,6662.4
2026-05-24 05:00:00,5.2396273819761,386.1,7721.6
2026-05-24 06:00:00,5.320597245645017,410.9,8218.8
2026-05-24 07:00:00,5.071376882715445,344.8,6896.1
2026-05-24 08:00:00,4.818865059946452,288.7,5773.6
2026-05-24 09:00:00,4.855031389174478,293.6,5872.1
2026-05-24 10:00:00,4.705219989400973,262.2,5244.1
2026-05-24 11:00:00,4.725285968454417,269.8,5395.9
2026-05-24 12:00:00,4.81015715813836,283.1,5662.1
2026-05-24 13:00:00,5.293799869069846,398.0,7960.7
2026-05-24 14:00:00,5.756281973302228,529.3,10586.2
2026-05-24 15:00:00,5.99339648092472,618.9,12377.6
2026-05-24 16:00:00,6.069972576984053,641.0,12820.4
2026-05-24 17:00:00,5.813661231067725,551.2,11023.4
2026-05-24 18:00:00,5.355411814204814,409.7,8193.4
2026-05-24 19:00:00,4.696476062911987,258.8,5176.7
2026-05-24 20:00:00,4.17355032814944,166.5,3330.0
2026-05-24 21:00:00,3.822365509175181,109.6,2191.8
2026-05-24 22:00:00,3.5857100690668444,72.4,1447.3
2026-05-24 23:00:00,3.606790339278216,75.0,1499.1
2026-05-25 00:00:00,3.661004764621036,83.1,1662.8
2026-05-25 01:00:00,3.117135282193533,66.1,1321.7
2026-05-25 02:00:00,2.491362735648925,43.5,869.2
2026-05-25 03:00:00,2.1311205042359376,43.0,860.2
2026-05-25 04:00:00,2.1516756589877777,42.4,848.8
2026-05-25 05:00:00,2.37490369362052,42.0,840.6
2026-05-25 06:00:00,2.675114970807656,42.0,840.6
2026-05-25 07:00:00,2.6883826385027323,42.5,850.9
2026-05-25 08:00:00,2.694619116822417,43.7,873.7
2026-05-25 09:00:00,2.812959488834953,43.5,870.4
2026-05-25 10:00:00,2.708938559031284,43.7,873.9
2026-05-25 11:00:00,2.580329088465691,43.0,859.8
2026-05-25 12:00:00,2.8997592569792605,59.6,1191.8
2026-05-25 13:00:00,3.3935435796453883,57.1,1141.8
2026-05-25 14:00:00,3.8936563233135537,123.7,2474.8
2026-05-25 15:00:00,4.035342296879034,145.9,2918.2
2026-05-25 16:00:00,3.991487945501,138.1,2762.7
2026-05-25 17:00:00,3.7157372039268464,88.5,1769.9
2026-05-25 18:00:00,3.342648212593588,54.0,1080.0
2026-05-25 19:00:00,3.0046501967462023,65.4,1308.1
2026-05-25 20:00:00,2.74819124405609,42.3,846.0
2026-05-25 21:00:00,2.832350272134518,43.0,860.8
2026-05-25 22:00:00,2.872151388025435,43.7,874.2
2026-05-25 23:00:00,2.30523080608621,42.5,850.4
2026-05-26 00:00:00,2.240401035195553,42.1,842.4
2026-05-26 01:00:00,2.367715850986496,42.1,842.0
2026-05-26 02:00:00,2.92855230267306,60.0,1199.0
2026-05-26 03:00:00,3.241237050772765,61.9,1238.9
2026-05-26 04:00:00,3.1982138268330136,66.7,1334.9
2026-05-26 05:00:00,3.949005828309649,128.2,2564.0
2026-05-26 06:00:00,3.507727438859088,62.5,1249.5
2026-05-26 07:00:00,3.6510278012344815,82.4,1648.8
2026-05-26 08:00:00,3.9130020232374334,128.3,2567.0
2026-05-26 09:00:00,4.181129363235351,169.0,3380.6
2026-05-26 10:00:00,4.413222281362548,214.1,4281.1
2026-05-26 11:00:00,5.6862981645693536,514.0,10280.6
2026-05-26 12:00:00,5.186352689390115,362.7,7253.8
2026-05-26 13:00:00,5.397661240335161,422.7,8454.3
2026-05-26 14:00:00,6.12020758276794,658.1,13161.4
2026-05-26 15:00:00,6.662388724086842,878.0,17560.6
2026-05-26 16:00:00,6.960327599570041,1003.2,20063.3
2026-05-26 17:00:00,6.872280990891886,977.8,19555.1
2026-05-26 18:00:00,6.729162361495591,903.3,18065.9
2026-05-26 19:00:00,6.986883874372678,1022.8,20455.8
2026-05-26 20:00:00,7.50277747979539,1282.1,25641.8
2026-05-26 21:00:00,7.339361698456245,1207.8,24155.4
2026-05-26 22:00:00,6.958354725108338,1011.6,20232.7
2026-05-26 23:00:00,6.604037909440017,855.4,17108.8
2026-05-27 00:00:00,5.506392326319717,456.4,9127.8
2026-05-27 01:00:00,5.128363137838534,353.1,7061.6
2026-05-27 02:00:00,5.008875725786848,326.0,6519.9
2026-05-27 03:00:00,5.177894392714082,367.1,7341.4
2026-05-27 04:00:00,5.396809922890731,428.8,8576.2
2026-05-27 05:00:00,6.081762689880653,659.6,13192.0
2026-05-27 06:00:00,6.223678615525913,705.7,14113.8
2026-05-27 07:00:00,5.863201567893603,573.7,11474.8
2026-05-27 08:00:00,5.504445029203954,457.7,9153.7
2026-05-27 09:00:00,5.903463935517328,592.4,11848.5
2026-05-27 10:00:00,5.68043428306429,514.8,10296.3
2026-05-27 11:00:00,6.207265155217448,694.1,13881.6
2026-05-27 12:00:00,6.9486498507175485,1008.8,20176.1
2026-05-27 13:00:00,7.6376642531407795,1342.9,26858.6
2026-05-27 14:00:00,8.480401349833693,1778.0,35560.4
2026-05-27 15:00:00,9.07858024210013,2084.4,41687.9
2026-05-27 16:00:00,9.242137489492409,2143.4,42868.7
2026-05-27 17:00:00,9.377070581195468,2204.1,44082.8
2026-05-27 18:00:00,9.278564285587878,2160.3,43205.2
2026-05-27 19:00:00,8.845320263596635,1967.8,39356.3
2026-05-27 20:00:00,8.287443113662,1683.2,33664.3
2026-05-27 21:00:00,8.218872544555655,1659.2,33183.7
2026-05-27 22:00:00,7.232470241663415,1155.4,23107.4
2026-05-27 23:00:00,6.4809535578413655,804.0,16080.1
2026-05-28 00:00:00,6.507805728654485,814.6,16292.8
2026-05-28 01:00:00,6.058272046497145,649.1,12981.9
2026-05-28 02:00:00,5.44436161033027,442.2,8843.2
2026-05-28 03:00:00,4.881825421266209,300.5,6010.7
2026-05-28 04:00:00,4.706962553125564,262.3,5245.1
2026-05-28 05:00:00,4.316585461122606,190.6,3812.7
2026-05-28 06:00:00,4.217370886108826,176.2,3524.2
2026-05-28 07:00:00,3.4947552083423723,62.9,1257.9
2026-05-28 08:00:00,3.117431750157789,67.7,1353.9
2026-05-28 09:00:00,3.1219743911681364,67.5,1350.5
2026-05-28 10:00:00,3.53193667878676,65.4,1308.3
2026-05-28 11:00:00,4.1541128038324295,165.2,3304.3
2026-05-28 12:00:00,4.739116519443973,269.5,5390.6
2026-05-28 13:00:00,5.025291195476343,329.7,6594.6
2026-05-28 14:00:00,5.018252234013208,331.0,6619.5
2026-05-28 15:00:00,5.092478238521716,347.4,6947.9
2026-05-28 16:00:00,5.014953070271537,329.1,6582.4
2026-05-28 17:00:00,4.765559603905265,273.1,5461.2
2026-05-28 18:00:00,4.575810285273381,240.5,4810.4
2026-05-28 19:00:00,4.265881913531317,183.8,3675.5
2026-05-28 20:00:00,3.949985870114834,128.0,2559.1
2026-05-28 21:00:00,3.960179232174081,134.7,2693.7
2026-05-28 22:00:00,4.063718388576032,148.4,2967.7
2026-05-28 23:00:00,4.188423426272846,168.2,3363.9
2026-05-29 00:00:00,4.715399030921185,263.0,5259.8
2026-05-29 01:00:00,5.052412343496874,342.2,6844.0
2026-05-29 02:00:00,5.4134588579463925,435.8,8716.3
2026-05-29 03:00:00,7.59908048488062,1339.7,26794.5
2026-05-29 04:00:00,7.714490084868448,1405.4,28108.1
2026-05-29 05:00:00,7.531214853345856,1330.5,26609.1
2026-05-29 06:00:00,7.521555538228917,1314.6,26291.1
2026-05-29 07:00:00,7.423297818514038,1272.5,25449.9
2026-05-29 08:00:00,7.636198540325072,1369.7,27393.9
2026-05-29 09:00:00,8.106131251028291,1648.2,32964.4
2026-05-29 10:00:00,8.107225274360486,1632.3,32645.8
2026-05-29 11:00:00,8.13518386866334,1625.8,32515.4
2026-05-29 12:00:00,8.411332860677732,1746.8,34936.1
2026-05-29 13:00:00,8.514267960732603,1797.0,35940.7
2026-05-29 14:00:00,9.283873029775894,2170.7,43414.2
2026-05-29 15:00:00,9.220682927630136,2133.3,42666.8
2026-05-29 16:00:00,9.047685630780885,2063.7,41273.9
2026-05-29 17:00:00,8.521445049678357,1801.5,36030.5
2026-05-29 18:00:00,7.6665313109991615,1357.6,27151.8
2026-05-29 19:00:00,7.095663548808216,1077.3,21545.1
2026-05-29 20:00:00,6.919883030220617,989.8,19795.5
2026-05-29 21:00:00,6.560773483996128,822.8,16455.5
2026-05-29 22:00:00,6.238671169324834,702.8,14056.0
2026-05-29 23:00:00,6.108294924290662,663.6,13271.7
2026-05-30 00:00:00,5.892799640580558,582.6,11651.4
2026-05-30 01:00:00,5.441736483402137,440.3,8806.8
2026-05-30 02:00:00,5.067686780813119,344.1,6882.4
2026-05-30 03:00:00,4.737672164761148,271.1,5422.3
2026-05-30 04:00:00,4.177672164761147,168.2,3363.9
2026-05-30 05:00:00,3.833156086195311,109.4,2188.6
2026-05-30 06:00:00,3.376155099075696,53.8,1076.1
2026-05-30 07:00:00,2.9778286854104845,59.2,1184.7
2026-05-30 08:00:00,2.53065636509088,43.7,873.7
2026-05-30 09:00:00,2.182200246080824,43.5,870.4
2026-05-30 10:00:00,2.30938765320587,43.7,873.9
2026-05-30 11:00:00,2.772071829641648,43.0,859.8
2026-05-30 12:00:00,3.11830301407377,66.8,1336.1
2026-05-30 13:00:00,3.5702172011785662,72.0,1440.6
2026-05-30 14:00:00,4.075236671570728,149.3,2985.8
2026-05-30 15:00:00,4.293747711964754,190.5,3810.7
2026-05-30 16:00:00,4.26311865489907,180.0,3599.5
2026-05-30 17:00:00,3.915666536057576,126.1,2522.7
2026-05-30 18:00:00,3.655700365429532,81.9,1638.9
2026-05-30 19:00:00,3.4479256183187688,57.9,1157.8
2026-05-30 20:00:00,3.258431059277368,60.1,1203.0
2026-05-30 21:00:00,3.028938107293245,65.6,1312.4
2026-05-30 22:00:00,2.757542157225891,43.7,874.2
2026-05-30 23:00:00,2.818977973838076,42.5,850.4
2026-05-31 00:00:00,2.8782808739999526,42.1,842.4
2026-05-31 01:00:00,3.169778980782785,66.1,1321.7
2026-05-31 02:00:00,3.5737976681915447,72.5,1450.7
2026-05-31 03:00:00,3.7827320500081374,102.9,2058.6
2026-05-31 04:00:00,3.722732050008138,94.2,1884.9
2026-05-31 05:00:00,3.509432079222451,62.5,1249.5
2026-05-31 06:00:00,3.4342622420234905,57.9,1157.6
2026-05-31 07:00:00,3.441614933071018,58.3,1166.0
2026-05-31 08:00:00,3.381199786167509,56.9,1138.1
2026-05-31 09:00:00,3.4895936221613444,64.8,1295.2
2026-05-31 10:00:00,3.723105880536093,94.9,1898.2
2026-05-31 11:00:00,4.387714842502271,209.2,4183.1
2026-05-31 12:00:00,5.201879449113705,371.9,7438.8
2026-05-31 13:00:00,6.192644086974554,689.8,13796.9
2026-05-31 14:00:00,7.323166029279077,1185.9,23718.1
2026-05-31 15:00:00,8.146334788927428,1615.5,32310.7
2026-05-31 16:00:00,8.388251033565721,1725.8,34516.1
2026-05-31 17:00:00,8.395054892258313,1723.7,34474.2
2026-05-31 18:00:00,8.103912596247632,1562.7,31253.9
2026-05-31 19:00:00,8.36296315847684,1726.2,34524.4
2026-05-31 20:00:00,8.104013627603553,1575.8,31516.8
2026-05-31 21:00:00,7.626269521011523,1346.5,26929.5
2026-05-31 22:00:00,6.223073630409424,702.8,14056.0
2026-05-31 23:00:00,5.601441099831149,489.5,9789.8
2026-06-01 00:00:00,5.136501835874697,328.7,6573.3
2026-06-01 01:00:00,5.25407146183031,351.9,7038.2
2026-06-01 02:00:00,5.335894909435427,375.1,7502.5
2026-06-01 03:00:00,5.423495184117112,399.7,7993.5
2026-06-01 04:00:00,5.307660051672381,371.3,7426.7
2026-06-01 05:00:00,5.264355968990181,364.7,7293.7
2026-06-01 06:00:00,5.220643342170272,352.6,7051.9
2026-06-01 07:00:00,5.2000275450905535,350.5,7009.0
2026-06-01 08:00:00,5.198634386589349,349.0,6979.8
2026-06-01 09:00:00,4.896158967197779,282.2,5643.1
2026-06-01 10:00:00,4.597224585381185,219.8,4395.1
2026-06-01 11:00:00,4.280533399508,168.9,3378.1
2026-06-01 12:00:00,4.319009046566941,175.1,3501.6
2026-06-01 13:00:00,4.209695449681137,156.3,3125.2
2026-06-01 14:00:00,4.563345815108671,219.2,4384.7
2026-06-01 15:00:00,5.049899119579264,320.6,6411.8
2026-06-01 16:00:00,4.837294478146085,263.8,5276.1
2026-06-01 17:00:00,4.409646496419247,187.2,3743.9
2026-06-01 18:00:00,4.082010653248485,132.8,2655.9
2026-06-01 19:00:00,3.835699478841922,93.2,1863.6
2026-06-01 20:00:00,3.755570254019849,82.6,1651.4
2026-06-01 21:00:00,3.928628247218264,107.1,2141.5
2026-06-01 22:00:00,3.862937522418332,95.0,1899.9
2026-06-01 23:00:00,4.0478386045459605,126.3,2525.6
