SYSDATETIME,WIND_SPEED_CORRECTED,POWER_PER_TURBINE,POWER_TOTAL
2026-05-18 01:00:00,2.384041331586586,42.1,842.0
2026-05-18 02:00:00,2.2813492564287268,43.5,869.2
2026-05-18 03:00:00,2.1016301883579924,43.0,860.2
2026-05-18 04:00:00,2.010061294224477,42.4,848.8
2026-05-18 05:00:00,2.0707749453716096,42.0,840.6
2026-05-18 06:00:00,2.3884738320358863,42.0,840.6
2026-05-18 07:00:00,2.288120821221236,42.5,850.9
2026-05-18 08:00:00,2.4209176654107587,43.7,873.7
2026-05-18 09:00:00,2.475642164948543,43.5,870.4
2026-05-18 10:00:00,2.76863274631561,43.7,873.9
2026-05-18 11:00:00,3.5951022103489176,74.6,1491.6
2026-05-18 12:00:00,4.436047756753477,217.5,4349.1
2026-05-18 13:00:00,4.644320766356746,249.2,4984.3
2026-05-18 14:00:00,4.573065874803364,238.6,4772.5
2026-05-18 15:00:00,4.616472269123394,244.1,4882.3
2026-05-18 16:00:00,4.473821051754461,219.5,4390.2
2026-05-18 17:00:00,4.022342112543614,139.6,2791.2
2026-05-18 18:00:00,3.7710375584265714,101.1,2022.0
2026-05-18 19:00:00,3.793923972991503,101.0,2020.3
2026-05-18 20:00:00,4.01929467039182,139.1,2782.5
2026-05-18 21:00:00,4.618496021001443,243.7,4874.4
2026-05-18 22:00:00,4.5737991448006765,238.6,4772.4
2026-05-18 23:00:00,3.4301336157145803,59.6,1191.4
2026-05-19 00:00:00,3.6931423379542463,87.4,1748.2
2026-05-19 01:00:00,3.7505897032608178,99.2,1983.8
2026-05-19 02:00:00,4.538156048642417,233.5,4669.6
2026-05-19 03:00:00,4.570522434969807,239.2,4783.3
2026-05-19 04:00:00,4.86796191980466,300.1,6001.7
2026-05-19 05:00:00,5.054021170169905,342.5,6849.7
2026-05-19 06:00:00,4.9563636451422255,317.5,6350.3
2026-05-19 07:00:00,4.710161734904885,260.9,5217.7
2026-05-19 08:00:00,5.038477713678645,343.0,6860.4
2026-05-19 09:00:00,4.739487144821885,271.0,5420.0
2026-05-19 10:00:00,4.931067864340033,309.7,6194.1
2026-05-19 11:00:00,4.81297647030371,283.8,5675.1
2026-05-19 12:00:00,5.185719479888344,362.7,7253.8
2026-05-19 13:00:00,6.292476698198816,726.1,14522.5
2026-05-19 14:00:00,6.333292065639012,742.9,14857.3
2026-05-19 15:00:00,6.379590168964361,766.0,15319.5
2026-05-19 16:00:00,6.022345492236194,631.0,12619.8
2026-05-19 17:00:00,5.75726043069579,529.1,10582.0
2026-05-19 18:00:00,5.6939012707377525,511.0,10220.5
2026-05-19 19:00:00,5.126427598915655,349.9,6998.7
2026-05-19 20:00:00,4.134336060896507,160.7,3214.0
2026-05-19 21:00:00,3.507536440937564,62.8,1256.0
2026-05-19 22:00:00,3.6045734268864913,74.9,1498.7
2026-05-19 23:00:00,4.04876575420202,145.9,2918.2
2026-05-20 00:00:00,4.318952529694035,192.9,3858.1
2026-05-20 01:00:00,4.159225757610592,165.2,3303.3
2026-05-20 02:00:00,3.8281383424730606,111.0,2220.6
2026-05-20 03:00:00,3.74803438319416,99.9,1997.0
2026-05-20 04:00:00,3.3887036576445237,55.3,1105.1
2026-05-20 05:00:00,4.090830481827412,150.9,3018.2
2026-05-20 06:00:00,4.810853132513863,283.5,5669.8
2026-05-20 07:00:00,4.983929117395354,320.6,6411.9
2026-05-20 08:00:00,4.904427508654845,305.2,6104.9
2026-05-20 09:00:00,5.019375700662016,333.1,6662.8
2026-05-20 10:00:00,4.674483178428657,260.8,5215.1
2026-05-20 11:00:00,5.286952356591564,401.1,8022.8
2026-05-20 12:00:00,5.025992751963925,329.9,6598.6
2026-05-20 13:00:00,4.76957856640263,273.3,5466.1
2026-05-20 14:00:00,5.40695541328234,423.8,8476.0
2026-05-20 15:00:00,5.685657851466416,509.9,10198.3
2026-05-20 16:00:00,6.027748599168937,631.0,12619.8
2026-05-20 17:00:00,6.656989632398162,876.6,17531.5
2026-05-20 18:00:00,7.198749958177236,1136.2,22724.0
2026-05-20 19:00:00,7.212934575947496,1138.4,22768.0
2026-05-20 20:00:00,7.589850787466156,1326.2,26524.2
2026-05-20 21:00:00,8.456747129151552,1788.9,35778.0
2026-05-20 22:00:00,8.1151214606831,1619.7,32394.7
2026-05-20 23:00:00,7.322903626266125,1196.0,23919.8
2026-05-21 00:00:00,7.075550795895049,1068.4,21368.2
2026-05-21 01:00:00,6.792904305579579,936.1,18721.6
2026-05-21 02:00:00,7.078970576399969,1090.3,21806.9
2026-05-21 03:00:00,7.181124426266902,1120.2,22403.5
2026-05-21 04:00:00,7.067278400611941,1070.6,21411.8
2026-05-21 05:00:00,7.002623509492881,1038.3,20765.3
2026-05-21 06:00:00,6.601068088320433,856.7,17133.6
2026-05-21 07:00:00,6.237904129769929,705.6,14112.8
2026-05-21 08:00:00,5.830236262110219,568.2,11364.4
2026-05-21 09:00:00,5.665742245521262,507.8,10156.3
2026-05-21 10:00:00,5.374263269734464,417.9,8358.0
2026-05-21 11:00:00,4.901440843830838,303.8,6076.4
2026-05-21 12:00:00,4.745067750166863,269.5,5390.6
2026-05-21 13:00:00,4.876619877564103,297.2,5943.8
2026-05-21 14:00:00,5.191918220927285,373.0,7459.7
2026-05-21 15:00:00,5.734843223062359,528.0,10559.7
2026-05-21 16:00:00,5.693311458832849,509.2,10183.6
2026-05-21 17:00:00,5.157032319638006,355.9,7117.8
2026-05-21 18:00:00,5.0869230959555765,340.1,6802.1
2026-05-21 19:00:00,5.306636452577257,398.2,7963.1
2026-05-21 20:00:00,5.527778288596218,460.3,9206.0
2026-05-21 21:00:00,5.673279806723202,503.7,10074.2
2026-05-21 22:00:00,5.481771263410406,446.1,8921.9
2026-05-21 23:00:00,5.010077843874605,325.8,6515.3
2026-05-22 00:00:00,3.839980961372932,110.5,2209.5
2026-05-22 01:00:00,3.4830754009987253,60.1,1201.8
2026-05-22 02:00:00,3.2202386432709083,61.8,1236.0
2026-05-22 03:00:00,3.313760730970288,55.7,1114.1
2026-05-22 04:00:00,3.061260730970288,66.7,1334.9
2026-05-22 05:00:00,2.8227508078812065,42.0,840.6
2026-05-22 06:00:00,2.6129114918399536,42.0,840.6
2026-05-22 07:00:00,2.5872962307078358,42.5,850.9
2026-05-22 08:00:00,2.704546735818092,43.7,873.7
2026-05-22 09:00:00,2.8529874067875176,43.5,870.4
2026-05-22 10:00:00,2.952845741423136,60.4,1207.7
2026-05-22 11:00:00,3.0857869952764907,66.8,1335.8
2026-05-22 12:00:00,3.321998870511777,56.5,1129.7
2026-05-22 13:00:00,3.615060457428054,74.6,1492.0
2026-05-22 14:00:00,4.140301214344063,163.3,3265.7
2026-05-22 15:00:00,4.651557515821315,253.4,5068.0
2026-05-22 16:00:00,4.58053561429873,240.2,4805.0
2026-05-22 17:00:00,5.141751903040873,355.9,7117.8
2026-05-22 18:00:00,5.929199779545946,593.8,11876.2
2026-05-22 19:00:00,6.3551920184929385,747.4,14947.2
2026-05-22 20:00:00,6.594614093746842,845.1,16902.8
2026-05-22 21:00:00,6.598392150992884,845.3,16905.4
2026-05-22 22:00:00,6.609875087750311,867.5,17349.4
2026-05-22 23:00:00,6.4915582487155605,815.2,16304.2
2026-05-23 00:00:00,6.57619712789125,832.4,16647.6
2026-05-23 01:00:00,7.042139144465938,1069.1,21382.8
2026-05-23 02:00:00,6.239400882887243,704.7,14094.8
2026-05-23 03:00:00,6.267613272413557,721.5,14430.9
2026-05-23 04:00:00,5.954458109465756,615.7,12314.0
2026-05-23 05:00:00,5.287583688766668,404.0,8080.9
2026-05-23 06:00:00,5.244351636885547,386.1,7721.6
2026-05-23 07:00:00,5.503969103010061,458.8,9175.7
2026-05-23 08:00:00,6.038935977781158,639.2,12783.2
2026-05-23 09:00:00,6.250830014714312,720.9,14418.7
2026-05-23 10:00:00,8.141216590169197,1632.3,32645.8
2026-05-23 11:00:00,8.755549414235626,1904.2,38084.1
2026-05-23 12:00:00,9.790985367356104,2416.0,48320.5
2026-05-23 13:00:00,9.791025201874069,2418.0,48359.0
2026-05-23 14:00:00,10.181622448960407,2602.4,52048.6
2026-05-23 15:00:00,9.46082931299547,2257.2,45143.3
2026-05-23 16:00:00,9.668026661522672,2369.1,47381.9
2026-05-23 17:00:00,9.223938368128294,2138.7,42774.4
2026-05-23 18:00:00,8.264305258938066,1667.5,33350.8
2026-05-23 19:00:00,8.200678513758763,1639.7,32793.9
2026-05-23 20:00:00,7.829584771346557,1447.7,28954.8
2026-05-23 21:00:00,7.322104033033321,1187.0,23740.3
2026-05-23 22:00:00,6.994525159947572,1028.3,20565.8
2026-05-23 23:00:00,7.117654989733468,1102.4,22048.8
2026-05-24 00:00:00,6.8948431830666985,989.2,19783.2
2026-05-24 01:00:00,6.992989362682355,1032.7,20653.3
2026-05-24 02:00:00,6.789058761595612,936.2,18723.5
2026-05-24 03:00:00,6.353007169320201,754.3,15086.8
2026-05-24 04:00:00,5.389095618570647,428.8,8576.2
2026-05-24 05:00:00,5.20167101416927,376.8,7536.7
2026-05-24 06:00:00,4.847512987636838,292.8,5856.8
2026-05-24 07:00:00,4.030695717580576,144.9,2897.6
2026-05-24 08:00:00,4.185648825769378,169.1,3382.9
2026-05-24 09:00:00,4.308744001902941,191.8,3835.3
2026-05-24 10:00:00,4.046982066824351,146.6,2931.5
2026-05-24 11:00:00,3.563381533233262,66.7,1333.0
2026-05-24 12:00:00,3.680741623419218,87.5,1749.3
2026-05-24 13:00:00,3.990387208949517,138.7,2775.0
2026-05-24 14:00:00,4.401987236911785,210.0,4200.4
2026-05-24 15:00:00,4.614547889304907,244.1,4882.3
2026-05-24 16:00:00,4.425239224020463,212.0,4240.6
2026-05-24 17:00:00,3.9984732417913262,137.8,2756.8
2026-05-24 18:00:00,3.5769567618600258,70.8,1415.7
2026-05-24 19:00:00,3.201859183680776,60.2,1203.3
2026-05-24 20:00:00,2.868220408740929,42.3,846.0
2026-05-24 21:00:00,3.0242952669038394,65.6,1312.4
2026-05-24 22:00:00,3.034179006521267,66.5,1329.8
2026-05-24 23:00:00,3.013271077747921,66.5,1330.1
2026-05-25 00:00:00,3.1304771548445367,66.1,1322.0
2026-05-25 01:00:00,2.9841571340868915,59.4,1187.6
2026-05-25 02:00:00,2.430279729140672,43.5,869.2
2026-05-25 03:00:00,3.2702785707641078,55.7,1114.1
2026-05-25 04:00:00,3.580386547170644,72.3,1446.2
2026-05-25 05:00:00,3.999414861553173,137.7,2753.0
2026-05-25 06:00:00,4.502748194886506,225.3,4506.0
2026-05-25 07:00:00,4.446885627873114,217.0,4339.5
2026-05-25 08:00:00,4.692916273022118,261.0,5220.8
2026-05-25 09:00:00,5.035797420436387,333.1,6662.8
2026-05-25 10:00:00,4.651459203157493,254.5,5090.8
2026-05-25 11:00:00,4.618196620545467,244.2,4884.3
2026-05-25 12:00:00,4.925033798674292,307.2,6143.1
2026-05-25 13:00:00,5.243102799879932,380.7,7613.9
2026-05-25 14:00:00,5.2821014059274,387.6,7752.4
2026-05-25 15:00:00,5.22270797550576,376.7,7534.1
2026-05-25 16:00:00,4.992691275593876,322.1,6442.5
2026-05-25 17:00:00,4.916995672607108,302.1,6042.0
2026-05-25 18:00:00,4.611131116415322,243.4,4868.3
2026-05-25 19:00:00,4.8348493284023135,286.1,5721.7
2026-05-25 20:00:00,4.868878298746306,297.1,5941.6
2026-05-25 21:00:00,5.168981851171174,363.2,7264.4
2026-05-25 22:00:00,5.038981851171174,341.2,6823.5
2026-05-25 23:00:00,4.507694010326162,232.5,4650.1
2026-05-26 00:00:00,4.5478113916233225,234.1,4681.3
2026-05-26 01:00:00,4.583350700529508,243.1,4862.5
2026-05-26 02:00:00,5.194670197500251,376.3,7525.2
2026-05-26 03:00:00,7.596818137917837,1339.7,26794.5
2026-05-26 04:00:00,6.937663893403842,1017.8,20355.2
2026-05-26 05:00:00,6.174570485007092,685.5,13710.4
2026-05-26 06:00:00,5.849238690351459,573.7,11473.4
2026-05-26 07:00:00,6.016906613950063,641.8,12835.6
2026-05-26 08:00:00,6.127976774970692,663.4,13268.6
2026-05-26 09:00:00,6.3488462575149605,753.7,15075.0
2026-05-26 10:00:00,6.633635278724573,866.5,17329.6
2026-05-26 11:00:00,6.997686576498638,1028.5,20570.3
2026-05-26 12:00:00,7.1476865764986375,1111.6,22231.6
2026-05-26 13:00:00,7.2598376421761,1172.9,23458.2
2026-05-26 14:00:00,7.321780518272158,1185.9,23718.1
2026-05-26 15:00:00,7.397137460542179,1223.0,24460.9
2026-05-26 16:00:00,6.945228363092424,1003.2,20063.3
2026-05-26 17:00:00,6.216021623088551,695.4,13908.3
2026-05-26 18:00:00,5.766062313605058,541.3,10826.7
2026-05-26 19:00:00,5.988265916830203,619.7,12393.9
2026-05-26 20:00:00,6.683795013293129,888.0,17759.9
2026-05-26 21:00:00,6.948277229566009,1006.3,20125.1
2026-05-26 22:00:00,6.226666069389647,702.8,14056.0
2026-05-26 23:00:00,5.132217272367906,353.3,7066.1
2026-05-27 00:00:00,4.409889696192759,214.4,4288.6
2026-05-27 01:00:00,3.1197267612338164,66.1,1321.7
2026-05-27 02:00:00,3.926587193393911,127.5,2551.0
2026-05-27 03:00:00,4.4914787188179695,227.0,4539.7
2026-05-27 04:00:00,4.763275450148658,275.3,5506.7
2026-05-27 05:00:00,4.775360328816932,280.2,5603.5
2026-05-27 06:00:00,4.725360328816932,269.4,5388.6
2026-05-27 07:00:00,4.312047096202996,189.9,3798.0
2026-05-27 08:00:00,3.765670647546532,100.6,2011.3
2026-05-27 09:00:00,3.3393937817915904,56.7,1134.8
2026-05-27 10:00:00,3.122326113896235,67.6,1352.0
2026-05-27 11:00:00,3.2280008774651683,62.2,1244.9
2026-05-27 12:00:00,3.358000877465168,56.5,1129.7
2026-05-27 13:00:00,3.313000877465168,57.7,1154.2
2026-05-27 14:00:00,3.3250600226281737,58.9,1177.2
2026-05-27 15:00:00,3.242408955517361,62.5,1250.4
2026-05-27 16:00:00,3.276414402871356,55.4,1108.2
2026-05-27 17:00:00,3.492795728883007,62.8,1256.6
2026-05-27 18:00:00,3.634659817304005,79.6,1591.5
2026-05-27 19:00:00,3.1180592717538897,65.4,1308.1
2026-05-27 20:00:00,2.7791608651204958,42.3,846.0
2026-05-27 21:00:00,2.621727219283595,43.0,860.8
2026-05-27 22:00:00,2.582325419058659,43.7,874.2
2026-05-27 23:00:00,2.918528375207295,59.8,1196.0
2026-05-28 00:00:00,3.559313125825293,66.6,1332.4
2026-05-28 01:00:00,4.209219090195784,172.1,3441.5
2026-05-28 02:00:00,4.854191137150271,293.9,5877.0
2026-05-28 03:00:00,5.044615109317936,343.2,6864.7
2026-05-28 04:00:00,4.768816105379667,275.3,5506.7
2026-05-28 05:00:00,4.12093449489612,156.3,3126.7
2026-05-28 06:00:00,3.630698058803528,79.6,1592.9
2026-05-28 07:00:00,2.8967939334131345,59.2,1184.7
2026-05-28 08:00:00,2.6185685990301657,43.7,873.7
2026-05-28 09:00:00,2.5884299683924383,43.5,870.4
2026-05-28 10:00:00,2.4557945722674406,43.7,873.9
2026-05-28 11:00:00,2.822786538926702,43.0,859.8
2026-05-28 12:00:00,3.5964387739058097,74.6,1492.0
2026-05-28 13:00:00,3.993426893086171,138.7,2775.0
2026-05-28 14:00:00,4.3148312568983584,192.4,3847.1
2026-05-28 15:00:00,4.453921662671784,217.6,4352.2
2026-05-28 16:00:00,4.177625097668082,167.2,3344.6
2026-05-28 17:00:00,4.489055634976683,224.9,4497.2
2026-05-28 18:00:00,4.657528766757386,252.7,5054.0
2026-05-28 19:00:00,4.587117107809544,240.4,4808.7
2026-05-28 20:00:00,5.10107373627999,346.7,6933.6
2026-05-28 21:00:00,5.214885518420307,377.1,7541.5
2026-05-28 22:00:00,5.463945229592439,439.0,8780.6
2026-05-28 23:00:00,5.373699729009004,417.9,8357.5
2026-05-29 00:00:00,5.488516474713905,447.5,8949.7
2026-05-29 01:00:00,5.659662182086018,508.1,10161.5
2026-05-29 02:00:00,5.681991060950002,517.6,10352.3
2026-05-29 03:00:00,5.597717561310569,490.2,9803.2
2026-05-29 04:00:00,5.399900749615958,428.8,8576.2
2026-05-29 05:00:00,5.058078894610808,342.5,6849.7
2026-05-29 06:00:00,4.752413251641484,273.9,5477.7
2026-05-29 07:00:00,4.712258337043678,260.9,5217.7
2026-05-29 08:00:00,4.681643215396274,261.0,5220.8
2026-05-29 09:00:00,4.469092688676523,221.8,4435.7
2026-05-29 10:00:00,4.06349159225293,149.1,2981.4
2026-05-29 11:00:00,3.69023492275431,87.4,1748.9
2026-05-29 12:00:00,4.02924954934764,145.6,2911.1
2026-05-29 13:00:00,4.477366203901877,220.1,4402.4
2026-05-29 14:00:00,5.5047878657510685,452.3,9046.4
2026-05-29 15:00:00,6.308118344267054,740.3,14806.5
2026-05-29 16:00:00,5.728490774855886,518.3,10366.9
2026-05-29 17:00:00,4.782099182499193,279.3,5587.0
2026-05-29 18:00:00,4.45555737639924,219.8,4395.6
2026-05-29 19:00:00,5.324718096578685,404.8,8096.1
2026-05-29 20:00:00,6.482252958492641,795.0,15900.3
2026-05-29 21:00:00,7.152966462792987,1109.6,22192.9
2026-05-29 22:00:00,7.567599812976988,1304.5,26090.5
2026-05-29 23:00:00,8.044406744895443,1546.9,30938.9
